path,source_path,current_vocab,source_vocab,restored,conflicts,skipped_text_changed,status
books/NT/1john/1John_05.md,books/NT/1john/1John_05.md,20,17,0,0,0,NO_LOST_VOCABULARY
books/NT/1peter/1Peter_01.md,books/NT/1peter/1Peter_01.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/1peter/1Peter_02.md,books/NT/1peter/1Peter_02.md,14,11,0,0,0,NO_LOST_VOCABULARY
books/NT/1peter/1Peter_03.md,books/NT/1peter/1Peter_03.md,17,15,0,0,0,NO_LOST_VOCABULARY
books/NT/1peter/1Peter_04.md,books/NT/1peter/1Peter_04.md,33,31,0,2,0,CONFLICTS_ONLY
books/NT/1peter/1Peter_05.md,books/NT/1peter/1Peter_05.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/1thessalonians/1Thessalonians_01.md,books/NT/1thessalonians/1Thessalonians_01.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/1thessalonians/1Thessalonians_02.md,books/NT/1thessalonians/1Thessalonians_02.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1thessalonians/1Thessalonians_03.md,books/NT/1thessalonians/1Thessalonians_03.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1thessalonians/1Thessalonians_04.md,books/NT/1thessalonians/1Thessalonians_04.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1thessalonians/1Thessalonians_05.md,books/NT/1thessalonians/1Thessalonians_05.md,26,22,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_01.md,books/NT/1timothy/1Timothy_01.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_02.md,books/NT/1timothy/1Timothy_02.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_03.md,books/NT/1timothy/1Timothy_03.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_04.md,books/NT/1timothy/1Timothy_04.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_05.md,books/NT/1timothy/1Timothy_05.md,25,22,0,0,0,NO_LOST_VOCABULARY
books/NT/1timothy/1Timothy_06.md,books/NT/1timothy/1Timothy_06.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_01.md,books/NT/2corinthians/2Corinthians_01.md,20,16,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_02.md,books/NT/2corinthians/2Corinthians_02.md,10,7,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_03.md,books/NT/2corinthians/2Corinthians_03.md,20,16,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_04.md,books/NT/2corinthians/2Corinthians_04.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_05.md,books/NT/2corinthians/2Corinthians_05.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_06.md,books/NT/2corinthians/2Corinthians_06.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_07.md,books/NT/2corinthians/2Corinthians_07.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_08.md,books/NT/2corinthians/2Corinthians_08.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_09.md,books/NT/2corinthians/2Corinthians_09.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_10.md,books/NT/2corinthians/2Corinthians_10.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_11.md,books/NT/2corinthians/2Corinthians_11.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_12.md,books/NT/2corinthians/2Corinthians_12.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2corinthians/2Corinthians_13.md,books/NT/2corinthians/2Corinthians_13.md,18,15,0,0,0,NO_LOST_VOCABULARY
books/NT/2john/2John_01.md,books/NT/2john/2John_01.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/2peter/2Peter_01.md,books/NT/2peter/2Peter_01.md,16,12,0,0,0,NO_LOST_VOCABULARY
books/NT/2peter/2Peter_02.md,books/NT/2peter/2Peter_02.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/2peter/2Peter_03.md,books/NT/2peter/2Peter_03.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/2thessalonians/2Thessalonians_01.md,books/NT/2thessalonians/2Thessalonians_01.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/2thessalonians/2Thessalonians_02.md,books/NT/2thessalonians/2Thessalonians_02.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/2thessalonians/2Thessalonians_03.md,books/NT/2thessalonians/2Thessalonians_03.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2timothy/2Timothy_01.md,books/NT/2timothy/2Timothy_01.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2timothy/2Timothy_02.md,books/NT/2timothy/2Timothy_02.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2timothy/2Timothy_03.md,books/NT/2timothy/2Timothy_03.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/2timothy/2Timothy_04.md,books/NT/2timothy/2Timothy_04.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/3john/3John_01.md,books/NT/3john/3John_01.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_01.md,books/NT/acts/Acts_01.md,17,13,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_02.md,books/NT/acts/Acts_02.md,14,11,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_03.md,books/NT/acts/Acts_03.md,29,26,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_04.md,books/NT/acts/Acts_04.md,20,20,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_05.md,books/NT/acts/Acts_05.md,40,36,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_06.md,books/NT/acts/Acts_06.md,34,30,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_07.md,books/NT/acts/Acts_07.md,14,11,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_08.md,books/NT/acts/Acts_08.md,43,38,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_09.md,books/NT/acts/Acts_09.md,21,17,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_10.md,books/NT/acts/Acts_10.md,35,35,1,4,0,RESTORED
books/NT/acts/Acts_11.md,books/NT/acts/Acts_11.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_12.md,books/NT/acts/Acts_12.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_13.md,books/NT/acts/Acts_13.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_14.md,books/NT/acts/Acts_14.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_15.md,books/NT/acts/Acts_15.md,31,28,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_16.md,books/NT/acts/Acts_16.md,43,38,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_17.md,books/NT/acts/Acts_17.md,17,14,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_18.md,books/NT/acts/Acts_18.md,38,34,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_19.md,books/NT/acts/Acts_19.md,24,19,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_20.md,books/NT/acts/Acts_20.md,42,38,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_21.md,books/NT/acts/Acts_21.md,14,12,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_22.md,books/NT/acts/Acts_22.md,40,36,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_23.md,books/NT/acts/Acts_23.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_24.md,books/NT/acts/Acts_24.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_25.md,books/NT/acts/Acts_25.md,33,30,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_26.md,books/NT/acts/Acts_26.md,33,30,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_27.md,books/NT/acts/Acts_27.md,37,34,0,0,0,NO_LOST_VOCABULARY
books/NT/acts/Acts_28.md,books/NT/acts/Acts_28.md,36,32,0,0,0,NO_LOST_VOCABULARY
books/NT/colossians/Colossians_01.md,books/NT/colossians/Colossians_01.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/colossians/Colossians_02.md,books/NT/colossians/Colossians_02.md,15,11,0,0,0,NO_LOST_VOCABULARY
books/NT/colossians/Colossians_03.md,books/NT/colossians/Colossians_03.md,53,51,0,2,0,CONFLICTS_ONLY
books/NT/colossians/Colossians_04.md,books/NT/colossians/Colossians_04.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_01.md,books/NT/ephesians/Ephesians_01.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_02.md,books/NT/ephesians/Ephesians_02.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_03.md,books/NT/ephesians/Ephesians_03.md,26,22,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_04.md,books/NT/ephesians/Ephesians_04.md,26,22,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_05.md,books/NT/ephesians/Ephesians_05.md,19,15,0,0,0,NO_LOST_VOCABULARY
books/NT/ephesians/Ephesians_06.md,books/NT/ephesians/Ephesians_06.md,11,9,0,2,0,CONFLICTS_ONLY
books/NT/galatians/Galatians_01.md,books/NT/galatians/Galatians_01.md,22,18,0,0,0,NO_LOST_VOCABULARY
books/NT/galatians/Galatians_02.md,books/NT/galatians/Galatians_02.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/galatians/Galatians_03.md,books/NT/galatians/Galatians_03.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/galatians/Galatians_04.md,books/NT/galatians/Galatians_04.md,35,31,0,0,0,NO_LOST_VOCABULARY
books/NT/galatians/Galatians_05.md,books/NT/galatians/Galatians_05.md,13,10,0,1,0,CONFLICTS_ONLY
books/NT/galatians/Galatians_06.md,books/NT/galatians/Galatians_06.md,26,22,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_01.md,books/NT/hebrews/Hebrews_01.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_02.md,books/NT/hebrews/Hebrews_02.md,32,28,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_03.md,books/NT/hebrews/Hebrews_03.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_04.md,books/NT/hebrews/Hebrews_04.md,26,24,0,2,0,CONFLICTS_ONLY
books/NT/hebrews/Hebrews_05.md,books/NT/hebrews/Hebrews_05.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_06.md,books/NT/hebrews/Hebrews_06.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_07.md,books/NT/hebrews/Hebrews_07.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_08.md,books/NT/hebrews/Hebrews_08.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_09.md,books/NT/hebrews/Hebrews_09.md,34,30,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_10.md,books/NT/hebrews/Hebrews_10.md,27,25,0,3,0,CONFLICTS_ONLY
books/NT/hebrews/Hebrews_11.md,books/NT/hebrews/Hebrews_11.md,13,9,0,1,0,CONFLICTS_ONLY
books/NT/hebrews/Hebrews_12.md,books/NT/hebrews/Hebrews_12.md,34,30,0,0,0,NO_LOST_VOCABULARY
books/NT/hebrews/Hebrews_13.md,books/NT/hebrews/Hebrews_13.md,20,20,0,0,0,NO_LOST_VOCABULARY
books/NT/james/James_01.md,books/NT/james/James_01.md,13,9,0,0,0,NO_LOST_VOCABULARY
books/NT/james/James_02.md,books/NT/james/James_02.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/james/James_03.md,books/NT/james/James_03.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/james/James_04.md,books/NT/james/James_04.md,28,24,0,0,0,NO_LOST_VOCABULARY
books/NT/james/James_05.md,books/NT/james/James_05.md,30,26,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_01.md,books/NT/john/John_01.md,11,9,0,3,0,CONFLICTS_ONLY
books/NT/john/John_02.md,books/NT/john/John_02.md,15,12,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_03.md,books/NT/john/John_03.md,12,10,0,3,0,CONFLICTS_ONLY
books/NT/john/John_04.md,books/NT/john/John_04.md,13,10,0,2,0,CONFLICTS_ONLY
books/NT/john/John_05.md,books/NT/john/John_05.md,20,17,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_06.md,books/NT/john/John_06.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_07.md,books/NT/john/John_07.md,19,17,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_08.md,books/NT/john/John_08.md,19,16,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_09.md,books/NT/john/John_09.md,16,13,0,2,0,CONFLICTS_ONLY
books/NT/john/John_10.md,books/NT/john/John_10.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_11.md,books/NT/john/John_11.md,22,20,0,3,0,CONFLICTS_ONLY
books/NT/john/John_12.md,books/NT/john/John_12.md,22,19,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_13.md,books/NT/john/John_13.md,30,27,0,2,0,CONFLICTS_ONLY
books/NT/john/John_14.md,books/NT/john/John_14.md,12,10,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_15.md,books/NT/john/John_15.md,21,17,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_16.md,books/NT/john/John_16.md,21,18,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_17.md,books/NT/john/John_17.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/john/John_18.md,books/NT/john/John_18.md,27,26,0,4,0,CONFLICTS_ONLY
books/NT/john/John_19.md,books/NT/john/John_19.md,8,8,0,2,0,CONFLICTS_ONLY
books/NT/john/John_20.md,books/NT/john/John_20.md,28,26,0,2,0,CONFLICTS_ONLY
books/NT/john/John_21.md,books/NT/john/John_21.md,19,16,0,1,0,CONFLICTS_ONLY
books/NT/jude/Jude_01.md,books/NT/jude/Jude_01.md,16,12,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_01.md,books/NT/luke/Luke_01.md,24,23,0,5,0,CONFLICTS_ONLY
books/NT/luke/Luke_02.md,books/NT/luke/Luke_02.md,19,19,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_03.md,books/NT/luke/Luke_03.md,28,27,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_04.md,books/NT/luke/Luke_04.md,9,8,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_05.md,books/NT/luke/Luke_05.md,37,35,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_06.md,books/NT/luke/Luke_06.md,28,23,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_07.md,books/NT/luke/Luke_07.md,21,20,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_08.md,books/NT/luke/Luke_08.md,13,12,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_09.md,books/NT/luke/Luke_09.md,19,16,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_10.md,books/NT/luke/Luke_10.md,24,21,0,2,0,CONFLICTS_ONLY
books/NT/luke/Luke_11.md,books/NT/luke/Luke_11.md,23,19,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_12.md,books/NT/luke/Luke_12.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_13.md,books/NT/luke/Luke_13.md,22,19,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_14.md,books/NT/luke/Luke_14.md,12,11,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_15.md,books/NT/luke/Luke_15.md,5,10,5,0,0,RESTORED
books/NT/luke/Luke_16.md,books/NT/luke/Luke_16.md,18,18,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_17.md,books/NT/luke/Luke_17.md,26,21,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_18.md,books/NT/luke/Luke_18.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_19.md,books/NT/luke/Luke_19.md,18,14,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_20.md,books/NT/luke/Luke_20.md,17,14,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_21.md,books/NT/luke/Luke_21.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_22.md,books/NT/luke/Luke_22.md,18,16,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_23.md,books/NT/luke/Luke_23.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/luke/Luke_24.md,books/NT/luke/Luke_24.md,20,19,0,4,0,CONFLICTS_ONLY
books/NT/mark/Mark_01.md,books/NT/mark/Mark_01.md,24,21,0,2,0,CONFLICTS_ONLY
books/NT/mark/Mark_02.md,books/NT/mark/Mark_02.md,5,4,0,3,0,CONFLICTS_ONLY
books/NT/mark/Mark_03.md,books/NT/mark/Mark_03.md,6,5,0,3,0,CONFLICTS_ONLY
books/NT/mark/Mark_04.md,books/NT/mark/Mark_04.md,25,20,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_05.md,books/NT/mark/Mark_05.md,7,5,0,3,0,CONFLICTS_ONLY
books/NT/mark/Mark_06.md,books/NT/mark/Mark_06.md,38,37,1,3,0,RESTORED
books/NT/mark/Mark_07.md,books/NT/mark/Mark_07.md,6,4,0,2,0,CONFLICTS_ONLY
books/NT/mark/Mark_08.md,books/NT/mark/Mark_08.md,6,5,0,4,0,CONFLICTS_ONLY
books/NT/mark/Mark_09.md,books/NT/mark/Mark_09.md,12,12,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_10.md,books/NT/mark/Mark_10.md,16,14,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_11.md,books/NT/mark/Mark_11.md,15,14,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_12.md,books/NT/mark/Mark_12.md,20,17,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_13.md,books/NT/mark/Mark_13.md,20,18,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_14.md,books/NT/mark/Mark_14.md,24,20,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_15.md,books/NT/mark/Mark_15.md,26,21,0,0,0,NO_LOST_VOCABULARY
books/NT/mark/Mark_16.md,books/NT/mark/Mark_16.md,23,21,0,0,0,NO_LOST_VOCABULARY
books/NT/matthew/Matthew_01.md,books/NT/matthew/Matthew_01.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/NT/matthew/Matthew_02.md,books/NT/matthew/Matthew_02.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/NT/matthew/Matthew_03.md,books/NT/matthew/Matthew_03.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/NT/matthew/Matthew_04.md,books/NT/matthew/Matthew_04.md,18,17,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_05.md,books/NT/matthew/Matthew_05.md,12,8,0,0,0,NO_LOST_VOCABULARY
books/NT/matthew/Matthew_06.md,books/NT/matthew/Matthew_06.md,12,10,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_07.md,books/NT/matthew/Matthew_07.md,7,5,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_08.md,books/NT/matthew/Matthew_08.md,13,12,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_09.md,books/NT/matthew/Matthew_09.md,17,14,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_10.md,books/NT/matthew/Matthew_10.md,18,16,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_11.md,books/NT/matthew/Matthew_11.md,17,15,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_12.md,books/NT/matthew/Matthew_12.md,17,15,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_13.md,books/NT/matthew/Matthew_13.md,18,17,0,4,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_14.md,books/NT/matthew/Matthew_14.md,16,13,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_15.md,books/NT/matthew/Matthew_15.md,15,13,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_16.md,books/NT/matthew/Matthew_16.md,18,15,0,1,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_17.md,books/NT/matthew/Matthew_17.md,12,9,0,1,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_18.md,books/NT/matthew/Matthew_18.md,19,16,0,1,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_19.md,books/NT/matthew/Matthew_19.md,19,16,0,1,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_20.md,books/NT/matthew/Matthew_20.md,14,12,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_21.md,books/NT/matthew/Matthew_21.md,30,27,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_22.md,books/NT/matthew/Matthew_22.md,16,14,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_23.md,books/NT/matthew/Matthew_23.md,19,17,0,3,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_24.md,books/NT/matthew/Matthew_24.md,20,17,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_25.md,books/NT/matthew/Matthew_25.md,23,20,0,2,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_26.md,books/NT/matthew/Matthew_26.md,49,47,0,4,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_27.md,books/NT/matthew/Matthew_27.md,41,37,0,1,0,CONFLICTS_ONLY
books/NT/matthew/Matthew_28.md,books/NT/matthew/Matthew_28.md,30,27,0,1,0,CONFLICTS_ONLY
books/NT/philemon/Philemon_01.md,books/NT/philemon/Philemon_01.md,16,13,0,0,0,NO_LOST_VOCABULARY
books/NT/philippians/Philippians_01.md,books/NT/philippians/Philippians_01.md,15,12,0,0,0,NO_LOST_VOCABULARY
books/NT/philippians/Philippians_02.md,books/NT/philippians/Philippians_02.md,3,13,10,0,0,RESTORED
books/NT/philippians/Philippians_03.md,books/NT/philippians/Philippians_03.md,16,12,0,0,0,NO_LOST_VOCABULARY
books/NT/philippians/Philippians_04.md,books/NT/philippians/Philippians_04.md,15,13,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_01.md,books/NT/revelation/Revelation_01.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_02.md,books/NT/revelation/Revelation_02.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_03.md,books/NT/revelation/Revelation_03.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_04.md,books/NT/revelation/Revelation_04.md,13,9,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_05.md,books/NT/revelation/Revelation_05.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_06.md,books/NT/revelation/Revelation_06.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_07.md,books/NT/revelation/Revelation_07.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_08.md,books/NT/revelation/Revelation_08.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_09.md,books/NT/revelation/Revelation_09.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_10.md,books/NT/revelation/Revelation_10.md,12,8,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_11.md,books/NT/revelation/Revelation_11.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_12.md,books/NT/revelation/Revelation_12.md,14,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_13.md,books/NT/revelation/Revelation_13.md,16,12,0,0,0,NO_LOST_VOCABULARY
