1:16|F2|But Ruth said, “Do not press me to leave you and turn back from following you. Wherever you go, I will go. Wherever you spend the night, I will spend the night. Your people will be my people, and your God my God.|Preserves repeated commitments and concrete lodging rather than abstract residence.
1:17|F3|Where you die, I will die, and there I will be buried. May the LORD do this to me, and more besides, if anything but death separates you and me.”|Renders oath idiom without inventing its unstated curse; notes force of death clause.
1:18|F2|When Naomi saw that Ruth was determined to go with her, she stopped trying to persuade her.|Names speakers and contextual purpose of ceasing speech.
1:19|F2|The two of them traveled on until they reached Bethlehem. Their arrival stirred the whole town. The women asked, “Can this be Naomi?”|Makes feminine speakers explicit and preserves the town’s astonishment.
1:20|F3|She answered, “Do not call me Naomi. Call me Mara, for the Almighty has made my life deeply bitter.|Retains names for wordplay note and Naomi’s attribution of bitterness.
1:21|F3|I went away full, but the LORD has brought me back empty. Why call me Naomi when the LORD has testified against me and the Almighty has brought disaster on me?”|Preserves full/empty and forensic anah bi without turning her lament into narrator judgment.
1:22|F2|So Naomi returned from the country of Moab, with Ruth the Moabite, her daughter-in-law, beside her. They reached Bethlehem as the barley harvest began.|Preserves return and foreign identity and ends on the harvest setting.
2:1|F2|Naomi had a relative on her husband’s side, a man of standing from Elimelech’s family. His name was Boaz.|Preserves hayil as standing and provides family information before naming Boaz.
2:2|F2|Ruth the Moabite said to Naomi, “Let me go into the fields and glean ears of grain behind someone who will look kindly on me.” Naomi replied, “Go, my daughter.”|Retains gleaning terminology with a concrete object and permission request.
2:3|F2|She went out and gleaned in a field behind the harvesters. As it happened, she came to the part of the field belonging to Boaz, who was from Elimelech’s family.|Preserves chance wording without adding narrator-explicit providence.
2:4|F2|Just then Boaz arrived from Bethlehem. “The LORD be with you,” he said to the harvesters. “The LORD bless you,” they answered.|Keeps the reciprocal blessing as a spoken encounter.
2:5|F2|Boaz asked the servant supervising the harvesters, “Whose young woman is this?”|Preserves household-affiliation question rather than reducing it to her name.
2:6|F2|The supervisor answered, “She is the young Moabite woman who returned with Naomi from Moab.|Retains the supervisor’s identification by origin and relationship.
2:7|F3|She asked, ‘Please let me glean and gather among the sheaves behind the harvesters.’ She came this morning and has stayed until now, with only a short rest in the shelter.”|Uses plausible rest/shelter reading of difficult final clause, flagged in note.
2:8|F2|Boaz said to Ruth, “Listen, my daughter. Do not go glean in another field or leave this one. Stay close to my young women.|Retains daughter address and the women’s specific company.
2:9|F3|Watch the field they are harvesting and follow the women. I have ordered the young men not to touch you. When you are thirsty, go to the jars and drink what the young men have drawn.”|Keeps gender distinctions and explicit prohibition on touching without softening risk.
2:10|F2|She fell facedown, bowing to the ground. “Why have I found favor with you?” she asked. “Why take notice of me, a foreigner?”|Preserves physical obeisance and notice/foreigner tension.
2:11|F2|Boaz answered, “I have heard all about what you have done for your mother-in-law since your husband died. You left your father and mother and the land of your birth to come to a people you had never known.|Unfolds report and departure while preserving both parents and unfamiliar people.
2:12|F2|May the LORD repay what you have done. May you receive a full reward from the LORD, the God of Israel, under whose wings you have come for refuge.”|Retains reward repetition and wings linking to 3:9.
2:13|F2|She said, “May I continue to find favor with you, my lord. You have comforted me and spoken to the heart of your servant, though I do not even rank with one of your female servants.”|Preserves heart idiom and Ruth’s unequal social position.
2:14|F2|At mealtime Boaz told her, “Come here. Have some bread and dip your piece in the sour wine.” She sat beside the harvesters, and he offered her roasted grain. She ate her fill and had some left over.|Retains ancient meal, full eating and surplus for Naomi.
2:15|F2|When she got up to glean, Boaz ordered his young men, “Let her glean even among the sheaves. Do not humiliate her.|Keeps expanded access and shame prohibition distinct from rebuke next verse.
2:16|F2|Pull some stalks out of the bundles for her and leave them for her to glean. Do not rebuke her.”|Makes deliberate provision clear without changing gleaning into a direct gift.
2:17|F2|Ruth gleaned in the field until evening. Then she beat out the grain she had gathered—about an ephah of barley.|Preserves threshing action and approximate ancient measure.
2:18|F2|She carried it into town, and her mother-in-law saw what she had gleaned. Ruth also took out what she had saved after eating her fill and gave it to her.|Distinguishes gleaned grain from prepared meal leftovers.
2:19|F2|Her mother-in-law asked, “Where did you glean today? Where did you work? A blessing on the man who took notice of you!” Ruth told her who she had worked with. “The man I worked with today is named Boaz.”|Keeps Naomi’s two questions and notice motif before disclosure of name.
2:20|F3|Naomi said to her daughter-in-law, “May he be blessed by the LORD, who has not abandoned his steadfast love for the living and the dead.” Then she added, “The man is related to us. He is one of our redeemers.”|Main text attaches relative clause to LORD; note preserves possible Boaz referent and family redemption.
2:21|F2|Ruth the Moabite continued, “He also told me, ‘Stay close to my young men until they have finished my entire harvest.’”|Retains Ruth’s masculine wording rather than harmonizing to Boaz’s young women.
2:22|F3|Naomi said to Ruth, her daughter-in-law, “It is good, my daughter, for you to go out with his young women. In another field someone might assault you.”|Retains Naomi’s women and the threat conveyed by paga in context.
2:23|F2|So Ruth stayed close to Boaz’s young women, gleaning until the barley and wheat harvests were over. She continued living with her mother-in-law.|Preserves both harvests and shared household after field work.
3:1|F2|Naomi, her mother-in-law, said to her, “My daughter, should I not seek a place of rest for you, where you can fare well?|Connects rest to 1:9 without importing a particular marriage arrangement.
3:2|F2|Now Boaz, whose young women you have been with, is our relative. Tonight he will be winnowing barley at the threshing floor.|Explains identity and night’s agricultural activity.
3:3|F3|Wash, put on oil, get dressed, and go down to the threshing floor. Do not let him know you are there until he has finished eating and drinking.|Follows qere feminine imperatives; avoids unsupported best clothes or perfume specificity.
3:4|F3|When he lies down, notice where he is lying. Then go in, uncover his feet, and lie down. He will tell you what to do.”|Retains feet and lying down without inventing a sexual act or denying ambiguity.
3:5|F2|Ruth answered, “I will do everything you tell me.”|Clarifies responding speaker and keeps comprehensive assent.
3:6|F2|She went down to the threshing floor and did everything her mother-in-law had instructed.|Preserves narrated compliance without adding motives.
3:7|F2|Boaz ate and drank, and his heart was content. He went to lie down at the far end of the grain heap. Ruth came quietly, uncovered his feet, and lay down.|Retains heart and discreet approach without calling him drunk.
3:8|F2|In the middle of the night the man startled awake and turned over. There was a woman lying at his feet!|Preserves sudden discovery and unnamed woman in his perspective.
3:9|F3|“Who are you?” he asked. “I am Ruth, your servant,” she replied. “Spread the wing of your garment over your servant, for you are a redeemer.”|Carries garment/wing bridge to refuge in 2:12; does not replace explicit request with marry me.
3:10|F2|He said, “May the LORD bless you, my daughter. This last act of steadfast love is greater than the first: you have not pursued young men, whether poor or rich.|Retains hesed comparison and both economic possibilities.
3:11|F2|Now, my daughter, do not be afraid. I will do everything you ask. Everyone at the gate of my town knows that you are a woman of standing.|Keeps hayil link to Boaz and civic gate image.
3:12|F3|It is true that I am a redeemer, but there is another redeemer more closely related than I am.|Follows qere omission of im and preserves priority by kinship.
3:13|F2|Stay here tonight. In the morning, if he will redeem you, good—let him do it. But if he does not want to redeem you, then, as the LORD lives, I will. Lie down until morning.”|Keeps conditional sequence, repeated redemption and oath.
3:14|F2|She lay at his feet until morning, then got up before one person could recognize another. Boaz said, “No one must know that a woman came to the threshing floor.”|Retains limited dawn visibility and Boaz’s concern without attributing guilt.
3:15|F3|He said, “Bring the shawl you are wearing and hold it out.” She held it, and he measured out six measures of barley and lifted the load onto her. Then he went into town.|Preserves unspecified units and masculine he went in pinned Hebrew.
3:16|F3|When Ruth came to her mother-in-law, Naomi asked, “How did it go, my daughter?” Ruth told her everything the man had done for her.|Uses contextual status inquiry; notes literal who are you echo of 3:9.
3:17|F2|She added, “He gave me these six measures of barley. He told me, ‘Do not go back to your mother-in-law empty-handed.’”|Keeps six unspecified measures and empty link to 1:21.
3:18|F2|Naomi said, “Stay here, my daughter, until you know how this turns out. The man will not rest until he has settled the matter today.”|Preserves rest contrast and urgency of today.
4:1|F3|Boaz went up to the town gate and sat down. Just then the redeemer he had spoken of passed by. “Come over and sit here, so-and-so,” Boaz called. The man came over and sat down.|Retains deliberately withheld name with gate setting.
4:2|F2|Boaz gathered ten of the town’s elders. “Sit here,” he said, and they sat down.|Preserves ten witnesses and repeated seating.
4:3|F3|He told the redeemer, “Naomi, who has returned from Moab, is selling the piece of land that belonged to our relative Elimelech.|Uses transaction-in-progress understanding of makherah; note retains has sold possibility.
4:4|F3|I thought I should bring it to your attention: buy it here before those seated with us and the elders of my people. If you will redeem it, do so. If it is not to be redeemed, tell me so I will know. You have the first right to redeem it, and I come after you.” “I will redeem it,” the man said.|Retains Hebrew third-person negative condition impersonally and clear priority of rights.
4:5|F3|Then Boaz said, “On the day you acquire the field from Naomi, you also acquire Ruth the Moabite, the dead man’s widow, to preserve the dead man’s name on his inheritance.”|Follows qere you acquire with contextual acquisition of Ruth; note records ketiv I acquire and difficult preposition.
4:6|F2|The redeemer replied, “I cannot redeem it for myself without jeopardizing my own inheritance. Take over my right of redemption. I cannot redeem it.”|Preserves repeated refusal and stated inheritance concern without inventing economic mechanics.
4:7|F2|In earlier times in Israel, this was the practice for confirming a redemption or an exchange: a man took off his sandal and gave it to the other party. This served as proof of the transaction in Israel.|Keeps explanatory narrator aside distinct from Deuteronomic humiliation rite.
4:8|F2|So the redeemer said to Boaz, “Acquire it for yourself,” and took off his sandal.|Links refusal and sandal action with acquisition vocabulary.
4:9|F2|Boaz said to the elders and all the people, “Today you are witnesses that I have acquired from Naomi everything that belonged to Elimelech, Chilion, and Mahlon.|Retains all three men and public witness declaration.
4:10|F3|I have also acquired Ruth the Moabite, Mahlon’s widow, as my wife, to preserve the dead man’s name on his inheritance. His name must not disappear from among his relatives or from the gate of his hometown. Today you are witnesses.”|Retains acquisition language and name preservation without sanitizing ancient legal terms.
4:11|F2|All the people at the gate and the elders replied, “We are witnesses. May the LORD make the woman entering your home like Rachel and Leah, who together built the house of Israel. May you prosper in Ephrathah and make a name in Bethlehem.|Keeps house-building image and both matriarchs before place/name blessing.
4:12|F2|Through the offspring the LORD gives you by this young woman, may your house be like the house of Perez, whom Tamar bore to Judah.”|Preserves Tamar’s agency and precise genealogy in blessing.
4:13|F2|Boaz took Ruth as his wife and slept with her. The LORD enabled her to conceive, and she bore a son.|Keeps marriage, intercourse and conception as separate source actions.
4:14|F3|The women said to Naomi, “Blessed be the LORD, who has not left you without a redeemer today! May his name be renowned in Israel.|Keeps child-associated redeemer language and ambiguity of his name without inserting Boaz.
4:15|F2|He will restore your life and sustain you in old age. Your daughter-in-law, who loves you, has borne him—she who is better to you than seven sons.”|Retains restoration, seven sons and explicit Ruth love.
4:16|F3|Naomi took the child into her lap and became his caregiver.|Renders heq and omeneth concretely without asserting nursing or formal adoption.
4:17|F2|The neighboring women gave him a name, saying, “A son has been born to Naomi!” They named him Obed. He became the father of Jesse, the father of David.|Retains women’s naming and social birth announcement without changing biological maternity.
4:18|F2|These are the generations of Perez: Perez fathered Hezron,|Keeps toledoth formula connecting earlier family records.
4:19|F2|Hezron fathered Ram, Ram fathered Amminadab,|Preserves both links in the line without adding generations.
4:20|F3|Amminadab fathered Nahshon, Nahshon fathered Salmah,|Retains source Salmah form distinct from Salmon in next verse, explained in note.
4:21|F2|Salmon fathered Boaz, Boaz fathered Obed,|Preserves source Salmon form and repeated fathering.
4:22|F2|Obed fathered Jesse, and Jesse fathered David.|Ends genealogy and book with David as source does.
