2:11|The family of Bebai: 623.|Keeps Bebai’s count separate from the similar surrounding totals.
2:12|The family of Azgad: 1,222.|Preserves this source’s Azgad count rather than the parallel list’s number.
2:13|The family of Adonikam: 666.|Retains the numerical total without adding symbolic interpretation.
2:14|The family of Bigvai: 2,056.|Preserves Bigvai and the exact thousands, tens, and units.
2:15|The family of Adin: 454.|Retains the Adin family grouping and exact count.
2:16|The family of Ater, of Hezekiah: 98.|Keeps the second family designation without inventing a precise genealogical link.
2:17|The family of Bezai: 323.|Preserves Bezai’s count in the shared family-list syntax.
2:18|The family of Jorah: 112.|Retains Jorah as named here rather than substituting a parallel name.
2:19|The family of Hashum: 223.|Preserves Hashum’s count as given in Ezra.
2:20|The family of Gibbar: 95.|Retains the named family entry rather than silently replacing it with a place name from Nehemiah.
2:21|The people of Bethlehem: 123.|Renders sons of the place as its people and preserves the count.
2:22|The men of Netophah: 56.|Retains the specifically male wording and the town’s total.
2:23|The men of Anathoth: 128.|Keeps the source’s men designation and exact count.
2:24|The people of Azmaveth: 42.|Treats the place grouping naturally without adding the Beth element of a parallel list.
2:25|The people of Kiriath-arim, Chephirah, and Beeroth: 743.|Retains all three places and their shared count with the source’s form Kiriath-arim.
2:26|The people of Ramah and Geba: 621.|Keeps the two towns together under one total.
2:27|The men of Michmas: 122.|Preserves the male group, place name, and count.
2:28|The men of Bethel and Ai: 223.|Keeps the joint town total and the specifically male designation.
2:29|The people of Nebo: 52.|Preserves Nebo’s place grouping and total.
2:30|The people of Magbish: 156.|Retains this separate entry rather than dropping it to match a parallel list.
2:31|The family of the other Elam: 1,254.|Preserves other and the repeated total without collapsing the two Elam entries.
2:32|The family of Harim: 320.|Keeps this Harim group separate from the later priestly family.
2:33|The people of Lod, Hadid, and Ono: 725.|Preserves all three towns and their combined count.
2:34|The people of Jericho: 345.|Keeps the town and its precise total.
2:35|The people of Senaah: 3,630.|Retains the largest place-group total without rounding.
2:36|The priests: the family of Jedaiah, of Jeshua’s house, 973;|Introduces the priests and retains the nested household designation.
2:37|the family of Immer, 1,052;|Carries the priestly list across the verse label and preserves Immer’s total.
2:38|the family of Pashhur, 1,247;|Keeps Pashhur’s priestly family and exact count.
2:39|the family of Harim, 1,017.|Closes the priestly list without conflating this Harim with the earlier entry.
2:40|The Levites: the families of Jeshua and Kadmiel, of the family of Hodaviah, 74.|Preserves the lineage qualification and the shared Levite total.
2:41|The singers: the family of Asaph, 128.|Keeps singers distinct from the preceding general Levite count.
2:42|The gatekeepers: the families of Shallum, Ater, Talmon, Akkub, Hatita, and Shobai, 139 in all.|Retains all six families and the collective total.
2:43|The temple servants were the families of Ziha, Hasupha, Tabbaoth,|Introduces the Nethinim as temple servants while retaining the technical term in vocabulary.
2:44|Keros, Siaha, Padon,|Preserves all three names under the family introduction across verse labels.
2:45|Lebanah, Hagabah, Akkub,|Keeps these three family names, including Akkub’s repeated occurrence in a different group.
2:46|Hagab, Shalmai, Hanan,|Follows the source’s read form Shalmai while retaining the written form in the bound XML.
2:47|Giddel, Gahar, Reaiah,|Preserves these three servant-family names in order.
2:48|Rezin, Nekoda, Gazzam,|Retains each name and the list’s order without adding genealogical claims.
2:49|Uzza, Paseah, Besai,|Keeps the three distinct family names within the continuing sentence.
2:50|Asnah, Meunim, Nephusim,|Uses the read forms Meunim and Nephusim, with both written/read annotations preserved in the source binding.
2:51|Bakbuk, Hakupha, Harhur,|Preserves the three family names and their sequence.
2:52|Bazluth, Mehida, Harsha,|Retains the source’s forms for these three names.
2:53|Barkos, Sisera, Temah,|Keeps the names without equating Sisera with another biblical bearer of that name.
2:54|Neziah, and Hatipha.|Closes the temple-servant family list with both final names intact.
2:55|The families descended from Solomon’s servants were Sotai, Hassophereth, Peruda,|Marks the distinct group and retains the inherited service designation.
2:56|Jaalah, Darkon, Giddel,|Continues the family list and retains the second Giddel entry in its own group.
2:57|Shephatiah, Hattil, Pochereth-hazzebaim, and Ami.|Keeps all four names, including the compound, without replacing Ami with a parallel variant.
2:58|The temple servants and the descendants of Solomon’s servants totaled 392.|Retains the joint total for the two service groups.
2:59|The following came up from Tel-melah, Tel-harsha, Cherub, Addan, and Immer, but could not establish their ancestral houses or descent—whether they belonged to Israel:|Keeps the uncertainty about documentary descent rather than declaring the people outsiders.
2:60|the families of Delaiah, Tobiah, and Nekoda, 652.|Preserves all three uncertain-lineage families and their shared count.
2:61|Among the priestly families were Habaiah, Hakkoz, and Barzillai. Barzillai had married a daughter of Barzillai the Gileadite and had taken that family’s name.|Unfolds the name-bearing relationship without implying that every listed priest had that marriage.
2:62|They searched for their genealogical records, but the records could not be found. So they were excluded from the priesthood as unclean.|Retains the documentary failure and resulting exclusion, including its purity language.
2:63|The governor told them not to eat any of the most holy food until a priest could serve with the Urim and Thummim.|Keeps the restriction, the sacred category, and the unresolved requirement for priestly discernment.
2:64|The whole assembly numbered 42,360,|Retains the stated overall count without adjusting it to the itemized figures.
2:65|besides their 7,337 male and female slaves. They also had 200 male and female singers.|Makes enslavement and both gender distinctions explicit and keeps the additional singers separate.
2:66|They had 736 horses and 245 mules,|Preserves both animal categories and their exact counts across the sentence.
2:67|435 camels and 6,720 donkeys.|Completes the animal inventory without rounding the totals.
2:68|When they reached the LORD’s house in Jerusalem, some of the family heads gave voluntary offerings for God’s house, to rebuild it on its site.|Retains some leaders and the original site, connecting giving to rebuilding.
2:69|They gave as much as they could to the building fund: 61,000 gold darics, 5,000 silver minas, and 100 priestly robes.|Preserves the capacity-based giving, ancient units, and all amounts; units are explained separately.
2:70|The priests, Levites, some of the people, singers, gatekeepers, and temple servants settled in their towns. All Israel was settled in its towns.|Retains the partial people phrase and the concluding repetition rather than merging the two statements.
3:1|When the seventh month arrived, the Israelites were in their towns. The people gathered as one in Jerusalem.|Preserves the timing and the united gathering after dispersal among towns.
3:2|Jeshua son of Jozadak and his fellow priests, together with Zerubbabel son of Shealtiel and his relatives, began rebuilding the altar of the God of Israel. They would offer burnt offerings on it, as written in the instruction of Moses, the man of God.|Makes the two leadership groups readable and retains the authority and purpose of rebuilding.
3:3|They set the altar on its foundations, for they were afraid of the peoples of the surrounding lands. On it they offered burnt offerings to the LORD, morning and evening.|Retains the causal wording linking fear and altar building and follows the read plural offered.
3:4|They observed the Festival of Shelters as written, offering the required number of burnt offerings day by day, each day’s offerings according to its rule.|Preserves the repeated daily rhythm and prescribed numbers without inventing them here.
3:5|After that came the regular burnt offerings, those for the new moons and all the LORD’s appointed holy festivals, and the offerings of everyone who gave a voluntary gift to the LORD.|Keeps the four offering contexts distinct and does not merge voluntary giving into required sacrifice.
3:6|They began offering burnt offerings to the LORD on the first day of the seventh month, although the foundation of the LORD’s temple had not yet been laid.|Retains the precise day and the distinction between restored altar worship and an unbuilt temple.
3:7|They paid the stonecutters and craftsmen in silver. They gave food, drink, and oil to the Sidonians and Tyrians to bring cedar timber from Lebanon by sea to Joppa, under the authorization Cyrus king of Persia had granted them.|Preserves the two payment forms, transport route, and royal authorization.
3:8|In the second month of the second year after their arrival at God’s house in Jerusalem, Zerubbabel son of Shealtiel, Jeshua son of Jozadak, and the rest of their fellow priests and Levites, with everyone who had returned to Jerusalem from captivity, began the work. They appointed Levites twenty years old and above to oversee the work on the LORD’s house.|Unfolds the long sentence while retaining the exact date, all participants, and the oversight age.
3:9|Jeshua, his sons and relatives, and Kadmiel and his sons, descendants of Judah, stood together to oversee those working on God’s house. With them were the sons of Henadad, their sons, and their fellow Levites.|Retains the difficult Judah designation and all oversight groups; notes the parallel Hodaviah without silently changing the text.
3:10|When the builders laid the foundation of the LORD’s temple, the priests took their places in their robes with trumpets, and the Levites descended from Asaph with cymbals, to praise the LORD as David king of Israel had directed.|Preserves the ceremonial clothing, instruments, and Davidic direction at the foundation ceremony.
3:11|They sang to one another in praise and thanksgiving to the LORD:\n“He is good;\nhis faithful love for Israel lasts forever.”\nThen all the people raised a great shout of praise to the LORD because the foundation of his house had been laid.|Keeps the responsive form and recurring faithful-love wording, with the song inside the verse paragraph.
3:12|Many of the older priests, Levites, and family heads who had seen the first house wept aloud as they watched the foundation of this house being laid. Many others lifted their voices in joyful shouts.|Preserves the older witnesses and simultaneous weeping and joy without assigning motives the verse does not state.
3:13|No one could distinguish the joyful shouts from the people’s weeping. The people were shouting so loudly that the sound could be heard far away.|Keeps the blended sounds and audible distance rather than resolving the mixed response.
4:1|The enemies of Judah and Benjamin heard that the returned exiles were building a temple for the LORD, the God of Israel.|Retains the narrator’s characterization of the opponents and the returnees’ temple project.
4:2|They approached Zerubbabel and the family heads and said, “Let us build with you. We seek your God just as you do, and we have been sacrificing to him since Esarhaddon king of Assyria brought us here.”|Follows the read to him instead of the written not and keeps the claim in the opponents’ own speech.
4:3|But Zerubbabel, Jeshua, and the other family heads of Israel answered, “You have no part with us in building a house for our God. We ourselves will build for the LORD, the God of Israel, as Cyrus king of Persia commanded us.”|Makes the refusal explicit without adding an explanation of the opponents’ motives.
4:4|Then the people of the land discouraged the people of Judah and frightened them away from building.|Unfolds weakening hands and follows the read form frightened.
4:5|They hired advisers against them to frustrate their plans throughout the reign of Cyrus king of Persia and until the reign of Darius king of Persia.|Preserves the organized interference and stated span across reigns.
4:6|At the beginning of Ahasuerus’s reign, they wrote an accusation against the inhabitants of Judah and Jerusalem.|Keeps the named reign without pretending the following material continues a simple chronological sequence.
4:7|In the days of Artaxerxes, Bishlam, Mithredath, Tabeel, and their other associates wrote to Artaxerxes king of Persia. The letter was written in Aramaic script and expressed in Aramaic.|Preserves the names and the double language/script description, with the language transition explained in a note.
4:8|Rehum the commanding official and Shimshai the scribe wrote the following letter about Jerusalem to King Artaxerxes.|Marks the new letter and preserves both official roles.
4:9|It came from Rehum the commanding official, Shimshai the scribe, and their other associates: the Dinaites, Apharsathchites, Tarpelites, Persians, people of Erech, Babylonians, people of Susa, Dahae, Elamites,|Preserves the difficult group list and follows the read Dahae rather than collapsing it into the written relative phrase.
4:10|and the other peoples whom the great and honored Osnappar had deported and settled in the city of Samaria and elsewhere in Beyond the River. And now:|Keeps deportation explicit, retains the ruler’s name as given, and preserves the formal transition.
4:11|This is a copy of the letter they sent him:\n“To King Artaxerxes, from your servants, the men of Beyond the River. And now:|Distinguishes the narrator’s introduction from the document’s address.
4:12|“Let the king know that the Jews who came up from you to us have reached Jerusalem. They are rebuilding that rebellious, wicked city, completing its walls and repairing its foundations.|Keeps the allegations inside the letter rather than presenting them as the translator’s judgment.
4:13|Let the king also know that if this city is rebuilt and its walls completed, they will stop paying tribute, tax, and toll, and the royal revenue will suffer.|Preserves the conditional warning and three revenue categories while noting uncertainty in the revenue phrase.
4:14|We eat the palace’s salt, and it would not be right for us to watch the king be dishonored. That is why we are sending this report to the king.|Retains the ancient salt image and the writers’ stated loyalty rather than replacing the image with payroll language.
4:15|Have a search made in the records of your ancestors. There you will find that this city has been rebellious, harmful to kings and provinces, and a place of revolt from long ago. That is why the city was destroyed.|Preserves the appeal to records and the letter’s retrospective argument as its authors’ claim.
4:16|We inform the king that if this city is rebuilt and its walls completed, you will have no territory left in Beyond the River.”|Keeps the strong territorial warning without moderating the writers’ rhetoric.
4:17|The king sent this answer:\n“To Rehum the commanding official, Shimshai the scribe, and their other associates living in Samaria and elsewhere in Beyond the River: Peace. And now:|Clearly marks the royal reply while retaining the full addressee and greeting.
4:18|“The letter you sent us has been read and explained in my presence.|Retains the shift from royal us to my and the reading’s explanatory quality.
4:19|I ordered a search, and it was found that from long ago this city has risen against kings, and rebellion and revolt have taken place in it.|Preserves the reported finding and both terms for resistance.
4:20|Powerful kings have ruled Jerusalem and governed all Beyond the River. Tribute, tax, and toll were paid to them.|Keeps the former kings’ power and the repeated three revenue categories.
4:21|Now issue an order to stop these men. This city must not be rebuilt until I give the order.|Retains the city focus and the prohibition’s explicit endpoint.
4:22|Take care not to neglect this matter. Why should the damage grow and harm the royal interests?”|Preserves the warning and closing rhetorical question.
4:23|As soon as King Artaxerxes’s letter was read before Rehum, Shimshai the scribe, and their associates, they hurried to the Jews in Jerusalem and forcibly stopped them.|Keeps the prompt response and the coercion expressed by arm and force.
4:24|Work on God’s house in Jerusalem had come to a stop. It remained stopped until the second year of the reign of Darius king of Persia.|Signals the return to the temple narrative without changing the king or flattening the retrospective arrangement.
5:1|The prophets Haggai and Zechariah son of Iddo prophesied to the Jews in Judah and Jerusalem in the name of the God of Israel, who was over them.|Retains divine authority and the final over-them relation without merging it into the location.
5:2|Then Zerubbabel son of Shealtiel and Jeshua son of Jozadak began rebuilding God’s house in Jerusalem. God’s prophets were there with them, supporting them.|Keeps the two leaders and the prophets’ practical participation.
5:3|At that time Tattenai, governor of Beyond the River, Shethar-bozenai, and their associates came to them and asked, “Who authorized you to build this house and complete this structure?”|Retains the provincial title and authorization question; structure represents a difficult architectural term.
5:4|Then we asked them, “What are the names of the men constructing this building?”|Preserves the pinned Aramaic first-person we rather than silently changing it to they; the narrative shift is noted.
5:5|But their God’s eye was on the Jewish elders. They were not stopped while a report went to Darius and a written reply about the matter was awaited.|Retains the eye image and the continuing work during official inquiry.
5:6|This is a copy of the letter that Tattenai, governor of Beyond the River, Shethar-bozenai, and his associates, the officials in Beyond the River, sent to King Darius.|Keeps the document’s sender list and renders the uncertain administrative group by function with a note.
5:7|They sent him a report that read:\n“To King Darius: Complete peace.|Preserves the document opening and its expansive peace greeting.
5:8|“Let the king know that we went to the province of Judah, to the house of the great God. It is being rebuilt with large stones, and timber is being set into the walls. The work is being done diligently and is progressing well under their hands.|Keeps the officials’ respectful divine title, construction details, and reported progress.
5:9|We asked those elders, ‘Who authorized you to build this house and complete this structure?’|Preserves the repeated question so readers can compare the event and its official retelling.
5:10|We also asked their names, so we could inform you by writing down the names of the men leading them.|Unfolds the purpose of gathering names without implying an arrest.
5:11|“This was their answer to us: ‘We are servants of the God of heaven and earth. We are rebuilding the house that was built many years ago, which a great king of Israel built and completed.|Marks the embedded answer and keeps its broad divine title and unnamed former king.
5:12|But because our ancestors angered the God of heaven, he handed them over to Nebuchadnezzar king of Babylon, the Chaldean. He demolished this house and exiled the people to Babylon.|Preserves the elders’ confession, the causal sequence, and the forced exile.
5:13|In the first year of Cyrus king of Babylon, however, King Cyrus issued an order to rebuild this house of God.|Retains Cyrus’s Babylon title here rather than standardizing it to Persia.
5:14|King Cyrus also brought out the gold and silver vessels of God’s house that Nebuchadnezzar had taken from the temple in Jerusalem to the temple in Babylon. He gave them to a man named Sheshbazzar, whom he appointed governor.|Keeps the repeated object history and Sheshbazzar’s appointment within the elders’ report.
5:15|He told him, “Take these vessels. Go and place them in the temple in Jerusalem, and let God’s house be rebuilt on its site.”|Preserves the three commands and the original site requirement.
5:16|So this Sheshbazzar came and laid the foundations of God’s house in Jerusalem. From then until now it has been under construction, but it is not finished.’|Keeps Sheshbazzar’s reported role and the elders’ continuity claim without harmonizing the work stoppage.
5:17|“Now, if it pleases the king, let a search be made in the royal archives there in Babylon to find whether King Cyrus issued an order to rebuild this house of God in Jerusalem. Then let the king send us his decision about this.”|Preserves the request to verify the decree and obtain a ruling rather than treating the report as already verified.
6:1|King Darius ordered a search in the archives where the treasures were stored in Babylon.|Keeps the archive and treasury setting together.
6:2|A scroll was found in the citadel at Ecbatana, in the province of Media. It contained this memorandum:|Retains the different discovery location and the document’s memorandum form.
6:3|“In the first year of King Cyrus, King Cyrus issued an order concerning God’s house in Jerusalem: Let the house be rebuilt as a place where sacrifices are offered, with its foundations firmly laid. It is to be sixty cubits high and sixty cubits wide,|Preserves the two dimensions and the difficult foundation wording without inventing a length.
6:4|with three courses of large stones and one course of new timber. The expense is to be paid by the royal treasury.|Keeps the stone/timber specification and source’s new timber wording alongside its uncertain construction sense.
6:5|Also, the gold and silver vessels of God’s house that Nebuchadnezzar took from the temple in Jerusalem to Babylon are to be returned to their place in the temple in Jerusalem. Deposit them in God’s house.”|Retains the movement back to their proper place and the final direct command.
6:6|“Now, Tattenai, governor of Beyond the River, Shethar-bozenai, and your associates, the officials in Beyond the River: keep away from there!|Marks Darius’s present order separately from the discovered memorandum.
6:7|Leave the work on this house of God alone. Let the Jewish governor and elders rebuild God’s house on its site.|Preserves both the prohibition on interference and the authorization to the local leaders.
6:8|I also order what you are to do for these Jewish elders as they rebuild God’s house: their expenses are to be paid in full, without delay, from the royal revenue collected as tribute in Beyond the River, so the work does not stop.|Makes the funding source and prevention of interruption clear without dropping royal responsibility.
6:9|Whatever they need—young bulls, rams, and lambs for burnt offerings to the God of heaven, or wheat, salt, wine, and oil—is to be supplied to them daily without fail, as the priests in Jerusalem request,|Keeps every animal and commodity and the priests’ role in requesting supplies.
6:10|so they may offer pleasing sacrifices to the God of heaven and pray for the lives of the king and his sons.|Preserves the king’s stated interest and the language of pleasing offerings.
6:11|I further order that if anyone alters this decree, a beam is to be pulled from his house, and he is to be lifted up and impaled on it. His house is to be made a refuse heap because of this.|Retains the brutal penalty and destruction of the offender’s house rather than euphemizing royal coercion.
6:12|May the God who has made his name dwell there overthrow any king or people who reach out to alter this order or destroy this house of God in Jerusalem. I, Darius, have issued the order. Let it be carried out diligently.”|Preserves the name-dwelling image, royal curse, and emphatic closing signature.
6:13|Then Tattenai, governor of Beyond the River, Shethar-bozenai, and their associates carried out King Darius’s instructions diligently.|Keeps the repeated diligence term and the officials’ compliance.
6:14|The Jewish elders continued building and prospering through the prophecy of Haggai the prophet and Zechariah son of Iddo. They built and finished the house under the command of the God of Israel and the decrees of Cyrus, Darius, and Artaxerxes king of Persia.|Retains all three kings, including the later Artaxerxes, without changing the source’s retrospective scope.
6:15|This house was finished on the third day of the month of Adar, in the sixth year of King Darius’s reign.|Preserves the precise completion date and named month.
6:16|The Israelites—the priests, Levites, and the rest of the returned exiles—joyfully celebrated the dedication of this house of God.|Keeps all named groups and the dedication’s joy.
6:17|For its dedication they offered a hundred bulls, two hundred rams, and four hundred lambs, together with twelve male goats as a sin offering for all Israel, one for each of Israel’s tribes.|Retains all quantities and the explicit connection between twelve goats and all Israel.
6:18|They assigned the priests to their divisions and the Levites to their groups for God’s service in Jerusalem, as written in the Book of Moses.|Preserves the distinct organizational groupings and the written authority.
6:19|The returned exiles observed the Passover on the fourteenth day of the first month.|Marks the return to Hebrew without changing its concise date statement.
6:20|The priests and Levites had purified themselves together; all were clean. The Levites slaughtered the Passover animals for all the returned exiles, for their fellow priests, and for themselves.|Makes the slaughtering agents explicit from the recipient distinction while retaining the shared purification.
6:21|The Israelites who had returned from exile ate the meal, along with everyone who had joined them by separating from the impurity of the nations of the land to seek the LORD, the God of Israel.|Retains the joining of additional worshipers and their stated separation and purpose without deciding their ancestry.
6:22|They celebrated the Festival of Unleavened Bread with joy for seven days. The LORD had made them joyful and turned the heart of the king of Assyria toward them, strengthening their hands for work on the house of God, the God of Israel.|Preserves the surprising Assyria title and both heart and hands images rather than harmonizing the ruler’s designation.
7:1|After these events, during the reign of Artaxerxes king of Persia, came Ezra. His line ran through Seraiah, Azariah, Hilkiah,|Introduces Ezra naturally while preserving the start of his ancestral chain rather than implying all links are immediate generations.
7:2|Shallum, Zadok, Ahitub,|Retains these three ancestry links in their source order across the sentence.
7:3|Amariah, Azariah, Meraioth,|Preserves the repeated Azariah as a distinct link in the genealogy.
7:4|Zerahiah, Uzzi, Bukki,|Retains each named ancestor in order.
7:5|Abishua, Phinehas, Eleazar, and Aaron the chief priest.|Completes the chain with Aaron’s priestly title intact.
7:6|This Ezra came up from Babylon. He was a scribe skilled in the instruction of Moses, which the LORD, the God of Israel, had given. The king granted every request he made, for the hand of the LORD his God was on him.|Keeps the scribe’s expertise, the instruction’s giver, and the recurring hand image.
7:7|Some of the Israelites, priests, Levites, singers, gatekeepers, and temple servants also went up to Jerusalem in the seventh year of King Artaxerxes.|Retains the partial participation, every service group, and the regnal date.
7:8|Ezra arrived in Jerusalem in the fifth month of that seventh year.|Names Ezra to make the singular arrival statement clear while retaining its date.
7:9|He had begun the journey up from Babylon on the first day of the first month. He reached Jerusalem on the first day of the fifth month, for the good hand of his God was on him.|Preserves both exact dates and the good hand image; does not collapse the departure stages with 8:31.
7:10|Ezra had set his heart on studying the LORD’s instruction, putting it into practice, and teaching its statutes and judgments in Israel.|Keeps the heart and the study–practice–teaching sequence central to the verse.
7:11|This is a copy of the letter King Artaxerxes gave Ezra the priest and scribe, a scribe learned in the LORD’s commands and statutes for Israel:|Preserves both Ezra’s roles and the specific subject of his learning.
7:12|“Artaxerxes, king of kings, to Ezra the priest, scribe of the law of the God of heaven: Complete greetings. And now:|Retains the royal title and marks the Aramaic document opening; the elliptical greeting is noted.
7:13|“I decree that anyone in my kingdom from the people of Israel, including their priests and Levites, who wishes to go with you to Jerusalem may go.|Preserves voluntary departure and the explicit inclusion of priests and Levites.
7:14|You are sent by the king and his seven advisers to investigate Judah and Jerusalem according to the law of your God that is in your hand.|Retains the seven advisers, the inquiry’s standard, and the hand expression.
7:15|You are also to carry the silver and gold that the king and his advisers have voluntarily given to the God of Israel, whose dwelling is in Jerusalem,|Preserves the royal donors and their description of God’s dwelling.
7:16|together with all the silver and gold you obtain throughout the province of Babylon, and the voluntary gifts that the people and priests give for their God’s house in Jerusalem.|Keeps the provincial collection and the people’s and priests’ gifts distinct from the royal gift.
7:17|Use this money diligently to buy bulls, rams, and lambs, with their grain offerings and drink offerings. Offer them on the altar of your God’s house in Jerusalem.|Retains all animals and accompanying offerings and gives the two instructions readable sentences.
7:18|Whatever you and your fellow Israelites consider best to do with the remaining silver and gold, do it according to your God’s will.|Preserves the permitted discretion bounded by God’s will and the collective brother language.
7:19|Deliver the vessels entrusted to you for the service of your God’s house into the presence of the God of Jerusalem.|Keeps the custody responsibility and the document’s particular divine designation.
7:20|Any further needs of your God’s house that you must provide for are to be supplied from the royal treasury.|Preserves the additional funding obligation without inventing a new amount.
7:21|“I, King Artaxerxes, also decree to all the treasurers in Beyond the River: Whatever Ezra the priest, scribe of the law of the God of heaven, asks of you must be supplied diligently,|Marks the shift to treasurers as addressees and keeps Ezra’s full authorization.
7:22|up to a hundred talents of silver, a hundred cors of wheat, a hundred baths of wine, and a hundred baths of oil, with no fixed limit on salt.|Retains each ceiling, every ancient unit, and the exceptional unlimited salt provision.
7:23|Whatever the God of heaven commands is to be carried out carefully for his house. Why should wrath fall on the kingdom of the king and his sons?|Keeps the ruler’s stated concern and the rhetorical question rather than recasting it as theological instruction.
7:24|You are also informed that no tribute, tax, or toll may be imposed on any of the priests, Levites, singers, gatekeepers, temple servants, or other workers in this house of God.|Preserves all exempt groups and the repeated three taxes.
7:25|“And you, Ezra, according to the wisdom of your God that is in your hand, appoint magistrates and judges to judge all the people in Beyond the River who know your God’s laws. Teach those who do not know them.|Retains the specified jurisdiction and the duty to teach, without extending the decree beyond its stated group.
7:26|Anyone who does not obey the law of your God and the law of the king must be judged promptly, whether by death, banishment, confiscation of property, or imprisonment.”|Keeps all coercive penalties explicit; notes uncertainty in the banishment term.
7:27|Blessed be the LORD, the God of our ancestors! He put it into the king’s heart to bring honor to the LORD’s house in Jerusalem,|Preserves the return to Hebrew and Ezra’s praise, with the king’s heart image intact.
7:28|and extended his faithful love to me before the king, his advisers, and all the king’s powerful officials. With the hand of the LORD my God on me, I took courage and gathered leaders from Israel to go up with me.|Retains the first-person change, faithful love, divine hand, and resulting courage.
8:1|These are the family heads who came up with me from Babylon during King Artaxerxes’s reign, listed by descent:|Preserves Ezra’s first-person voice and the genealogical organizing principle.
8:2|from the family of Phinehas, Gershom; from the family of Ithamar, Daniel; from the family of David, Hattush,|Retains all three lineage groups and leaves Hattush’s qualification to the next verse.
8:3|of the family of Shecaniah; from the family of Parosh, Zechariah, with 150 males registered with him;|Attaches Shecaniah to Hattush across the verse boundary, preserving all names and the count.
8:4|from the family of Pahath-moab, Eliehoenai son of Zerahiah, with 200 males;|Retains the family, leader, father, and exact male count.
8:5|from the family of Shecaniah, the son of Jahaziel, with 300 males;|Preserves the incomplete-looking name entry instead of supplying Zattu or a missing leader from another text.
8:6|from the family of Adin, Ebed son of Jonathan, with 50 males;|Keeps the four elements of this migration entry intact.
8:7|from the family of Elam, Jeshaiah son of Athaliah, with 70 males;|Retains the father’s name Athaliah without assuming the better-known female namesake.
8:8|from the family of Shephatiah, Zebadiah son of Michael, with 80 males;|Preserves the lineage, leader, father, and male total.
8:9|from the family of Joab, Obadiah son of Jehiel, with 218 males;|Keeps all names and the nonrounded count.
8:10|from the family of Shelomith, the son of Josiphiah, with 160 males;|Retains the source’s difficult incomplete entry without supplying Bani from a parallel tradition.
