4:7|I will make the lame a remnant\nand those cast far off a powerful nation.\nThe LORD will reign over them on Mount Zion\nfrom now and forever.|Keeps reversal from weakness to nation and third-person divine name within speech.
4:8|And you, tower of the flock,\nstronghold of daughter Zion—\nto you the former dominion will come,\nthe kingship of daughter Jerusalem.”|Retains tower/stronghold and both daughter designations without fixing the site.
4:9|Now why do you cry aloud?\nHave you no king? Has your counselor perished,\nthat pain grips you like a woman in labor?|Keeps unanswered questions and labor comparison as the bridge to exile.
4:10|Writhe and push, daughter Zion, like a woman giving birth.\nNow you must leave the city, live in the open country,\nand go as far as Babylon.\nThere you will be rescued;\nthere the LORD will redeem you from your enemies’ hands.|Preserves Babylon and twice there, locating rescue in the place of exile.
4:11|Now many nations have gathered against you, saying,\n“Let her be defiled! Let our eyes feast on Zion!”|Keeps enemy words and their predatory gaze.
4:12|But they do not know the LORD’s thoughts\nor understand his counsel:\nhe has gathered them like sheaves to a threshing floor.|Retains their gathering reinterpreted as divine harvest preparation.
4:13|“Rise and thresh, daughter Zion!\nI will make your horn iron and your hooves bronze,\nand you will crush many peoples.\nI will devote their gain to the LORD,\ntheir wealth to the Lord of all the earth.”|Preserves metal animal imagery and pinned first-person I will devote, not silently you.
5:1|Now muster your troops, daughter of troops!\nA siege is laid against us.\nWith a rod they strike Israel’s judge on the cheek.|Retains troop/daughter wordplay and judge/rod humiliation; cutting oneself alternative noted.
5:2|But you, Bethlehem Ephrathah,\nsmall among Judah’s clans,\nfrom you will come forth for me\none who is to rule in Israel,\nwhose origins are from long ago, from ancient days.|Preserves smallness, divine for me, and temporal range without settling preexistence versus ancestral origins in text.
5:3|So he will give them up\nuntil the woman in labor has given birth.\nThen the rest of his brothers\nwill return to the people of Israel.|Keeps unnamed he and mother, and male kinship brothers without inserting later identities.
5:4|He will stand and shepherd\nin the strength of the LORD,\nin the majesty of the name of the LORD his God.\nThey will dwell securely,\nfor now he will be great to the ends of the earth.|Retains two name occurrences, shepherd ruler, and expanded reach.
5:5|And he will be peace.\nWhen Assyria enters our land\nand treads through our citadels,\nwe will raise against him seven shepherds,\neight leaders of men.|Keeps peace as predicate and seven/eight escalation rather than exact roster speculation.
5:6|They will shepherd the land of Assyria with the sword,\nthe land of Nimrod at its entrances.\nHe will rescue us from Assyria\nwhen it enters our land and treads within our borders.|Preserves pointed entrances, sword shepherding, and plural-to-singular agency.
5:7|Then Jacob’s remnant among many peoples\nwill be like dew from the LORD,\nlike showers on grass,\nwhich do not wait for a person\nor depend on human beings.|Keeps the dew's independence and the remnant's position among peoples.
5:8|Jacob’s remnant among the nations, among many peoples,\nwill be like a lion among forest animals,\nlike a young lion among flocks of sheep,\nwhich passes through, tramples, and tears,\nwith no one to rescue.|Retains the severe predator counterpart to the preceding dew image.
5:9|Your hand will rise over your adversaries,\nand all your enemies will be cut off.|Keeps lifted-hand victory and complete stated enemy loss.
5:10|“On that day,” declares the LORD,\n“I will cut off your horses from among you\nand destroy your chariots.|Preserves removal of the addressed people's military means, not merely enemy weapons.
5:11|I will cut off the cities of your land\nand tear down all your fortresses.|Retains both cities and fortresses rather than making one explanatory of the other.
5:12|I will cut off sorceries from your hands,\nand you will have no more fortune-tellers.|Keeps the repeated cut-off and distinction practice/practitioner.
5:13|I will cut off your carved images and sacred pillars from among you.\nYou will no longer bow down to the work of your hands.|Retains both objects and handmade-worship critique.
5:14|I will uproot your Asherah poles from among you\nand destroy your cities.|Follows pinned cities rather than emending to idols and retains named cult objects.
5:15|In anger and fury I will take vengeance\non the nations that have not listened.”|Keeps the concluding shift to nations and refusal to listen without adding a specified command.
6:1|Hear what the LORD says:\n“Rise, present your case before the mountains,\nand let the hills hear your voice.”|Preserves legal speech and mountains as hearing witnesses.
6:2|Hear the LORD’s case, mountains,\nyou enduring foundations of the earth!\nThe LORD has a case against his people;\nhe will dispute with Israel.|Keeps both name occurrences and repeated case to establish courtroom form.
6:3|“My people, what have I done to you?\nHow have I wearied you? Answer me!|Retains intimate address and open questions rather than supplying a charge.
6:4|I brought you up from the land of Egypt\nand redeemed you from the house of slavery.\nI sent Moses, Aaron, and Miriam ahead of you.|Preserves slavery, redemption, and all three named leaders including Miriam.
6:5|My people, remember what Balak king of Moab planned\nand what Balaam son of Beor answered him.\nRemember the journey from Shittim to Gilgal,\nso you may know the LORD’s righteous acts.”|Supplies remember journey for the elliptical place pair while retaining all names and righteousness language.
6:6|With what shall I approach the LORD\nand bow before God on high?\nShall I approach him with burnt offerings,\nwith year-old calves?|Marks the responding questioner's voice and keeps exact age and offering type.
6:7|Will the LORD be pleased with thousands of rams,\nwith tens of thousands of rivers of oil?\nShall I give my firstborn for my rebellion,\nthe fruit of my body for the sin of my life?|Preserves extravagant quantities and disturbing child-sacrifice question as a question, not instruction.
6:8|He has told you, human being, what is good.\nWhat does the LORD ask of you\nbut to do justice, love faithful kindness,\nand walk humbly with your God?|Keeps universal adam, hesed's loyal kindness, and three distinct actions without doctrinal expansion.
6:9|The voice of the LORD calls to the city—\nwisdom sees your name:\n“Hear the rod and the one who appointed it!|Follows pinned sees/name rather than silently emending to fear/name; flags this very difficult line.
6:10|Are there still treasures gained by wickedness in the wicked house,\nand the accursed, undersized ephah?|Keeps economic specificity and uncertain opening syntax as a question.
6:11|Can I be pure with wicked scales\nand a pouch of fraudulent weights?|Preserves first-person pure wording rather than silently changing to acquit someone else.
6:12|The city’s rich are full of violence;\nher inhabitants speak lies,\nand deceit is on their tongues.|Keeps violence and deceit as separate charges and city personification.
6:13|So I too have made you sick with my blows,\ndevastating you because of your sins.|Preserves disease/striking sense rather than silently repointing to began.
6:14|You will eat but not be satisfied;\nemptiness will remain within you.\nYou will put things away but not save them;\nwhat you do save I will give to the sword.|Keeps the difficult inward lack and frustrated preservation with concrete sword outcome.
6:15|You will sow but not reap;\nyou will tread olives but not anoint yourself with oil,\ntread grapes but not drink wine.|Preserves three labor/enjoyment reversals with olive and grape processing.
6:16|You have kept Omri’s decrees\nand all the practices of Ahab’s house;\nyou have walked in their counsels.\nSo I will make you a desolation,\nyour inhabitants an object of hissing,\nand you will bear my people’s disgrace.”|Retains both dynastic names and pinned my people rather than nations alternative.
7:1|Woe is me!\nI am like someone after the summer fruit has been gathered,\nafter the vineyard has been gleaned:\nno cluster to eat,\nnone of the first-ripe figs I crave.|Makes the harvest-afterward comparison natural while retaining both missing fruits.
7:2|The faithful have vanished from the land;\nno upright person remains among humanity.\nAll lie in wait for blood;\neach hunts his brother with a net.|Preserves sweeping lament, fraternal predation, and blood/net imagery.
7:3|Their hands are skilled at evil.\nThe ruler demands, the judge takes payment,\nand the great man declares his own desire;\ntogether they weave it into a scheme.|Keeps three corrupt participants and weaving metaphor rather than generic corruption.
7:4|The best of them is like a brier,\nthe most upright worse than a thorn hedge.\nThe day your watchmen announced, your reckoning, has come.\nNow comes their confusion.|Retains thorn comparison and source pronoun shifts in the day announcement.
7:5|Do not trust a neighbor\nor put confidence in a friend.\nGuard the doors of your mouth\neven from the woman who lies in your embrace.|Preserves intimate female relationship and mouth-door image in the social-collapse lament.
7:6|A son treats his father with contempt;\na daughter rises against her mother,\na daughter-in-law against her mother-in-law.\nA person’s enemies are the members of his own household.|Keeps every gendered kinship pair and the closing household generalization.
7:7|But I will watch for the LORD;\nI will wait for the God who saves me.\nMy God will hear me.|Retains watch/wait/hear progression and first-person resolve.
7:8|Do not rejoice over me, my enemy.\nThough I have fallen, I will rise.\nThough I sit in darkness, the LORD will be my light.|Preserves the feminine enemy context in notes and the fall/rise dark/light pairs.
7:9|I will bear the LORD’s indignation\nbecause I have sinned against him,\nuntil he pleads my case and secures justice for me.\nHe will bring me into the light;\nI will see his righteousness.|Keeps confession alongside hope for legal vindication, without erasing either.
7:10|My enemy will see, and shame will cover her,\nshe who said to me, ‘Where is the LORD your God?’\nMy eyes will look upon her;\nnow she will be trampled like mud in the streets.|Preserves female enemy, quoted taunt, and violent reversal.
7:11|A day for rebuilding your walls!\nOn that day the boundary will be pushed far out.|Chooses boundary for hoq while noting decree alternative; retains promise's terse form.
7:12|On that day people will come to you\nfrom Assyria and Egypt’s cities,\nfrom Egypt to the River,\nfrom sea to sea and mountain to mountain.|Uses Egypt for Matsor with fortified-cities alternative noted; keeps unnamed River.
7:13|Yet the earth will become desolate because of its inhabitants,\nas the fruit of their deeds.|Retains the counterpoint of judgment beside restoration and fruit metaphor.
7:14|Shepherd your people with your staff,\nthe flock that is your inheritance,\nliving alone in woodland amid fruitful land.\nLet them pasture in Bashan and Gilead as in ancient days.|Keeps pastoral petition, solitary woodland setting, and both fertile regions.
7:15|“As in the days when you came out of the land of Egypt,\nI will show him wonders.”|Preserves difficult you/him shift rather than silently normalizing the pronouns.
7:16|Nations will see and be ashamed despite all their might.\nThey will put a hand over their mouths;\ntheir ears will become deaf.|Keeps humbled military strength and bodily speech/hearing responses.
7:17|They will lick dust like a snake;\nlike creatures crawling on the ground,\nthey will come trembling from their strongholds.\nThey will turn in dread to the LORD our God\nand be afraid of you.|Preserves snake/dust abasement and shift to divine direct address.
7:18|Who is a God like you,\nforgiving guilt and passing over rebellion\nfor the remnant of his inheritance?\nHe does not hold on to anger forever,\nbecause he delights in faithful love.|Keeps the name-echo question and you/his/he shifts with the remnant qualification.
7:19|He will again have compassion on us;\nhe will trample our guilt underfoot.\nYou will throw all their sins into the depths of the sea.|Preserves pinned our/their shift and concrete trampling and throwing images.
7:20|You will show faithfulness to Jacob\nand faithful love to Abraham,\nas you swore to our ancestors in days long ago.|Keeps paired ancestors and distinct emet/hesed terms, linking conclusion to enduring oath.
