5:9|A lover of silver never has enough silver;\na lover of wealth never has enough income.\nThis too is breath.|Retain silver repetition and dissatisfaction parallel.
5:10|As goods multiply, so do the people who consume them. What benefit do their owners gain, beyond looking at them?|Keep increase and visual-only benefit question.
5:11|A laborer sleeps sweetly, whether the meal is small or large. But a rich person’s full stomach will not let him sleep.|Retain eating quantities and satiation’s ironic cost.
5:12|I have seen a grievous evil under the sun: wealth kept by its owner to his own hurt.|Keep hoarded wealth as harm to owner.
5:13|That wealth is lost in a bad venture. He has a son, but nothing remains in his hands.|Preserve son and empty-handed loss.
5:14|Naked he came from his mother’s womb, and naked he will leave, just as he came. Nothing from his hard work can he carry away in his hand.|Repeat coming/leaving and retain womb/hand imagery.
5:15|This too is a grievous evil: he goes exactly as he came. What does he gain from working for the wind?|Keep wind as recipient of futile work.
5:16|All his days he eats in darkness, with much vexation, sickness, and anger.|Preserve dark meals and all three afflictions.
5:17|Here is what I have seen to be good and fitting: to eat, drink, and enjoy the good in all the work one does under the sun, during the few days of life God gives. This is one’s portion.|Maintain gift, portion, and limited days without universal promise.
5:18|When God gives someone wealth and possessions, and the power to enjoy them, to receive a portion and delight in work, that is God’s gift.|Distinguish possession from capacity to enjoy it.
5:19|Such a person does not dwell much on life’s days, because God keeps the heart occupied with joy.|Render occupation reading of difficult answering verb with note.
6:1|There is an evil I have seen under the sun, and it weighs heavily on humanity:|Introduce widespread burden without softening evil.
6:2|God gives a man wealth, possessions, and honor—nothing he desires is lacking—but God does not give him power to enjoy them. A stranger enjoys them instead. This is breath, a grievous affliction.|Keep God as agent of both giving and withholding.
6:3|A man might father a hundred children and live many years. Yet however many his days, if he has no satisfaction in life’s good things and not even a burial, I say a stillborn child is better off than he is.|Preserve hundred, denied burial, and painful comparison.
6:4|It comes in breath and goes into darkness;\nin darkness its name is hidden.|Keep stillborn child’s hidden name and hevel image.
6:5|Though it has never seen the sun or known anything, it has more rest than that man.|Retain comparison of rest, not an added afterlife claim.
6:6|Even if he lived a thousand years twice over but never enjoyed life’s good, do not all go to the same place?|Keep two thousand years and unresolved destination.
6:7|All human work is for the mouth,\nyet the appetite is never filled.|Preserve mouth/appetite contrast.
6:8|What advantage does the wise person have over the fool? What advantage has a poor person who knows how to conduct himself among the living?|Keep two questions and social competence of poor person.
6:9|Better what the eyes can see\nthan the appetite’s wandering.\nThis too is breath, herding the wind.|Keep sight versus wandering desire, not modern possession proverb.
6:10|Whatever exists has already been named. What a human is has been made known; no one can contend with someone stronger.|Preserve prior naming and unequal contest without supplying God’s name.
6:11|The more words, the more breath. What advantage is that to anyone?|Keep words/hevel relation and rhetorical question.
6:12|Who knows what is good for a person in life, through the few days of a breathlike life spent like a shadow? Who can tell anyone what will happen under the sun after they are gone?|Retain repeated uncertainty, breath, shadow, and afterlife temporal question.
7:1|A good name is better than fine oil,\nand the day of death than the day of birth.|Keep name/oil comparison and unsettling death/birth claim.
7:2|Better to enter a house of mourning\nthan a house of feasting,\nfor death is everyone’s end,\nand the living should take it to heart.|Make common end clear while keeping house imagery.
7:3|Sorrow is better than laughter,\nfor a sad face can make the heart better.|Preserve face/heart contrast without promising happiness.
7:4|The wise have their hearts in the house of mourning;\nfools have theirs in the house of pleasure.|Retain location metaphor and plural classes.
7:5|Better to hear a wise person’s rebuke\nthan to listen to the song of fools.|Keep rebuke/song auditory contrast.
7:6|Like thorns crackling under a pot,\nso is a fool’s laughter.\nThis too is breath.|Preserve thorns/pot sound image and refrain.
7:7|Oppression can drive the wise mad,\nand a bribe destroys the heart.|Keep oppression and corrupting gift without restricting cause.
7:8|Better the end of a matter than its beginning;\nbetter a patient spirit than a proud one.|Retain paired comparisons and spirit imagery.
7:9|Do not be quick in spirit to anger,\nfor anger settles in a fool’s lap.|Keep lap as anger’s resting place.
7:10|Do not ask, “Why were the old days better than these?” Wisdom does not prompt that question.|Retain critique of question rather than claim about all history.
7:11|Wisdom is good with an inheritance,\nan advantage to those who see the sun.|Keep inheritance and living-as-sun-seers image.
7:12|Wisdom offers shade, and money offers shade;\nbut knowledge has this advantage:\nwisdom keeps its possessors alive.|Retain repeated shade and wisdom’s additional benefit.
7:13|Look at God’s work. Who can straighten what he has bent?|Keep God’s agency and bent/straight contrast.
7:14|On a good day, enjoy the good; on a bad day, consider: God has made the one as well as the other, so that people cannot discover what comes after them.|Retain adversity’s divine agency and epistemic limit.
7:15|In my breathlike days I have seen everything: a righteous person dying in righteousness, and a wicked person living long in wickedness.|Keep moral paradox without rationalizing outcomes.
7:16|Do not be excessively righteous or make yourself too wise. Why bring ruin on yourself?|Retain provocative excess warning without inserting self-righteousness.
7:17|Do not be excessively wicked, and do not be a fool. Why die before your time?|Preserve parallel excess and untimely death.
7:18|It is good to grasp the one warning without letting go of the other. Whoever fears God will come through both.|Clarify two sayings as referents; note exit idiom.
7:19|Wisdom makes the wise stronger\nthan ten rulers in a city.|Preserve ten and comparison to civic power.
7:20|There is no righteous person on earth\nwho does good and never sins.|Keep universal qualification of righteous conduct.
7:21|Do not take to heart every word people say, or you may hear your servant cursing you.|Retain servant and risk of overheard curse.
7:22|Your own heart knows how often you too have cursed others.|Preserve inward knowledge and reciprocal fault.
7:23|I tested all this by wisdom. I said, “I will become wise,” but wisdom was far from me.|Keep failed intention and distance metaphor.
7:24|What exists is far away,\ndeep, so deep—who can find it?|Retain doubled depth and question.
7:25|I turned my mind to knowing, exploring, and seeking wisdom and an explanation, and to knowing the wickedness of folly and the madness of foolishness.|Retain deliberate inquiry and layered folly terms.
7:26|I find more bitter than death the woman who is snares, whose heart is nets and whose hands are chains. Whoever pleases God escapes her, but the sinner is caught by her.|Preserve gendered claim in speaker’s voice and three trapping images.
7:27|“Look, this is what I found,” says Qohelet, “adding one thing to another to find an explanation—|Keep narrator attribution and unfinished progression into28.
7:28|something I kept seeking but did not find. I found one man among a thousand, but among all these I found no woman.|Retain male/female comparison without apologetic addition.
7:29|Only this have I found: God made humanity upright, but people have sought many schemes.”|Retain human collective and upright/schemes contrast.
8:1|Who is like the wise? Who knows how to interpret a matter? Wisdom lights up a person’s face and changes its harsh expression.|Keep questions and facial transformation.
8:2|I say: obey the king’s command, because of the oath before God.|Supply say for isolated I and retain oath’s divine relation.
8:3|Do not hurry to leave his presence. Do not persist in a bad cause, for he does whatever he pleases.|Keep ambiguous bad matter and royal freedom.
8:4|The king’s word carries authority. Who can ask him, “What are you doing?”|Retain rhetorical challenge to royal power.
8:5|Whoever keeps the command will experience no harm; a wise heart knows the proper time and judgment.|Preserve maxim’s absolute form and time/judgment pair.
8:6|For every matter there is a time and a judgment, though human trouble weighs heavily.|Keep contrast between order and burden.
8:7|No one knows what will happen. Who can tell how it will happen?|Retain two distinct future questions.
8:8|No one controls the wind so as to hold it back, and no one controls the day of death. There is no discharge in war, and wickedness cannot rescue those who practice it.|Keep wind/spirit ambiguity in note and four limits.
8:9|I saw all this as I applied my heart to every deed done under the sun, at a time when one person rules another to their harm.|Retain harmful domination and open harm referent.
8:10|Then I saw wicked people buried. They had come and gone from the holy place, and were forgotten in the city where they had acted that way. This too is breath.|Follow pinned forgotten rather than silently emend praised.
8:11|When the sentence against an evil deed is not carried out quickly, human hearts become fully bent on doing evil.|Keep delayed sentence as cause of emboldening.
8:12|A sinner may do evil a hundred times and still live long. Yet I also know it will go well with those who fear God, who stand in fear before him.|Preserve hundred and tension between observation and conviction.
8:13|It will not go well with the wicked; they will not lengthen their shadowlike days, because they do not fear God.|Keep denial in tension with preceding observation.
8:14|There is breath at work on earth: righteous people receive what the wicked deserve, and wicked people receive what the righteous deserve. I said that this too is breath.|Preserve reversed recompense and doubled hevel.
8:15|So I praised enjoyment. Under the sun, nothing is better for people than to eat, drink, and rejoice. This can accompany them in their work through the days God gives them under the sun.|Keep bounded enjoyment and accompanying image.
8:16|When I applied my heart to knowing wisdom and observing the activity on earth—even when one’s eyes find no sleep, day or night—|Keep sleepless inquiry clause connected to17.
8:17|I saw all God’s work: no one can discover the work done under the sun. However hard people search, they cannot find it. Even if the wise claim to know, they cannot discover it.|Preserve repeated inability and qualified wise claim.
9:1|I took all this to heart and examined it: the righteous, the wise, and their deeds are in God’s hand. Whether love or hatred awaits, people do not know; everything lies before them.|Keep divine hand and uncertainty over love/hate without assigning motive.
9:2|The same thing comes to everyone: one fate for the righteous and the wicked, the good, the clean and the unclean, those who sacrifice and those who do not. The good fare like sinners; those who swear an oath like those afraid to swear.|Preserve all named contrasts under shared fate.
9:3|This is an evil in everything done under the sun: the same fate comes to all. Human hearts are full of evil, and madness fills them while they live. Afterward, they go to the dead.|Keep common death and indictment of living hearts.
9:4|Anyone still joined to the living has hope: a living dog is better than a dead lion.|Follow joined read form and retain animal status reversal.
9:5|The living know they will die, but the dead know nothing. They have no further reward, for even the memory of them is forgotten.|Preserve absolute dead-knowledge statement without harmonizing.
9:6|Their love, hatred, and jealousy have already perished. Never again do they have a portion in anything done under the sun.|Retain three passions, finality, and under-sun scope.
9:7|Go, eat your bread with joy and drink your wine with a glad heart, for God has already accepted what you do.|Keep imperative enjoyment and prior acceptance.
9:8|Let your clothes always be white, and never let your head lack oil.|Preserve festive clothing and oil instead of abstract happiness.
9:9|Enjoy life with the wife you love, through all the days of your breathlike life given you under the sun—all your breathlike days. That is your portion in life and in the work you do under the sun.|Retain wife, repeated fleeting days, and portion.
9:10|Whatever your hand finds to do, do it with your strength. There is no work, planning, knowledge, or wisdom in Sheol, where you are going.|Retain hand, four absent activities, and Sheol.
9:11|Again I saw under the sun: the race does not belong to the swift, nor the battle to the strong; bread does not belong to the wise, nor wealth to the discerning, nor favor to the knowledgeable. Time and chance meet them all.|Retain five negated expectations and the time/chance explanation without adding always to the observed reversals.
9:12|People do not even know their time. Like fish caught in a cruel net or birds trapped in a snare, they are caught when an evil time suddenly falls on them.|Keep two trapping images and sudden evil time.
9:13|I also saw this example of wisdom under the sun, and it impressed me greatly:|Introduce remembered case with personal assessment.
9:14|There was a small city with few people. A powerful king came against it, surrounded it, and built great siegeworks against it.|Keep small/few versus powerful/great contrast.
9:15|A poor, wise man was found there, and he rescued the city by his wisdom. Yet no one remembered that poor man.|Keep actual rescue reading and repeated poverty.
9:16|I said, “Wisdom is better than strength.” Yet the poor man’s wisdom is despised, and no one listens to his words.|Preserve maxim versus social treatment tension.
9:17|Quiet words from the wise are better heard\nthan the shouting of a ruler among fools.|Retain the comparative hearing claim and contrast of quiet wisdom with the ruler’s shouting.
9:18|Wisdom is better than weapons of war,\nbut one sinner can destroy much good.|Retain weapons and one-versus-much warning.
10:1|Dead flies make a perfumer’s oil stink and ferment;\na little folly outweighs wisdom and honor.|Keep perfume’s corruption and disproportionate folly.
10:2|A wise person’s heart leans right;\na fool’s heart leans left.|Retain ancient directional image without modern political gloss.
10:3|Even when a fool walks along the road, he lacks sense and shows everyone he is a fool.|Read declaration as conduct revealing folly; note alternate speech.
10:4|If a ruler’s anger rises against you, do not leave your place. Calmness can lay great offenses to rest.|Preserve rise/rest movement and calm response.
10:5|There is an evil I have seen under the sun, like an error that comes from a ruler:|Keep attribution to ruling mistake.
10:6|folly is placed in many high positions, while the rich sit low.|Retain rich rather than substitute worthy.
10:7|I have seen slaves on horses and princes walking on the ground like slaves.|Keep class reversal as speaker’s observation.
10:8|Whoever digs a pit may fall into it;\nwhoever breaks through a wall may be bitten by a snake.|Retain occupational risks without inventing malicious intention.
10:9|Quarrying stones can injure you;\nsplitting wood can put you in danger.|Preserve parallel hazardous tasks.
10:10|If the iron is blunt and its edge is not sharpened, more strength is needed. Wisdom’s advantage is that it brings success.|Keep tool/strength relation and wisdom conclusion.
10:11|If a snake bites before it is charmed, the charmer’s skill brings no advantage.|Retain timing and useless tongue expertise.
10:12|Words from a wise mouth bring favor;\na fool’s lips swallow him up.|Keep favor versus self-consuming lips.
10:13|His words begin in folly\nand end in evil madness.|Preserve escalation and beginning/end pair.
10:14|Yet the fool keeps talking. No one knows what will happen; who can tell anyone what will come afterward?|Retain excess speech contrasted with unknown future.
10:15|A fool’s work wears him out;\nhe does not even know the way to town.|Keep concrete inability and exhaustion.
10:16|How miserable for you, land whose king is a boy\nand whose princes feast in the morning!|Retain boy king and early feast rather than generalized incompetence.
10:17|How fortunate for you, land whose king is nobly born\nand whose princes eat at the proper time,\nfor strength and not for drunkenness!|Keep birth status and meal’s purpose contrast.
10:18|Through laziness the roof sags;\nthrough idle hands the house leaks.|Preserve two maintenance failures and body image.
10:19|A feast is made for laughter,\nwine makes life glad,\nand money answers everything.|Keep sweeping money claim without qualification.
10:20|Do not curse the king even in your thoughts, or the rich even in your bedroom. A bird of the sky may carry your voice; a winged creature may report your words.|Retain private spaces and repeated avian messengers.
11:1|Send your bread out over the water;\nafter many days you will find it.|Keep concrete bread/water image, leaving explanation to note.
11:2|Give a portion to seven, even to eight,\nfor you do not know what disaster may come on the earth.|Preserve escalating numbers and uncertain disaster.
11:3|If clouds are full of rain, they empty it on the earth.\nIf a tree falls south or north, it stays where it falls.|Keep weather and irreversible fallen-tree images.
11:4|Keep watching the wind, and you will never sow;\nkeep looking at the clouds, and you will never reap.|Render habitual watching as impediment to action.
11:5|You do not know the path of the wind, or how bones take shape in a pregnant woman’s womb. Just so, you do not know the work of God, who makes everything.|Preserve wind/breath ambiguity and prenatal image in note.
11:6|Sow your seed in the morning, and do not let your hand rest in the evening. You do not know which will succeed—this or that, or whether both will do well.|Keep two times and three possible outcomes.
11:7|Light is sweet,\nand it is good for the eyes to see the sun.|Retain sensory sweetness and visual good.
11:8|If a person lives many years, let them rejoice in them all. But remember the days of darkness, for there will be many. Everything to come is breath.|Preserve joy alongside long darkness and future hevel.
11:9|Rejoice, young man, in your youth. Let your heart delight in your young days. Follow your heart’s paths and what your eyes see—but know that for all this God will bring you to judgment.|Retain male address, permission, and judgment together.
11:10|Remove vexation from your heart and pain from your body, for youth and the dawn of life are breath.|Keep heart/body and fleeting youth, with dawn ambiguity noted.
12:1|Remember your Creator in the days of your youth,\nbefore the evil days arrive\nand the years draw near when you say,\n“I find no pleasure in them”;|Preserve Creator imperative and before sequence.
12:2|before the sun and light grow dark,\nthe moon and stars,\nand the clouds return after the rain;|Keep repeated darkness and returning clouds.
12:3|when the house’s guards tremble\nand the strong men bend,\nthe women grinding stop because they are few,\nand those looking through the windows grow dim;|Retain human house figures rather than replace them with body parts.
12:4|when the doors to the street are shut\nand the mill’s sound fades,\nwhen one rises at a bird’s call\nand all the daughters of song are brought low;|Preserve compressed sound imagery and daughters of song.
12:5|when people fear heights\nand terrors along the road;\nwhen the almond tree blossoms,\nthe grasshopper drags itself along,\nand the caper berry fails—\nfor a person is going to an enduring home,\nand mourners circle the streets.|Retain botanical/animal images and death procession without decoding all symbols.
12:6|Remember, before the silver cord is snapped,\nthe golden bowl is crushed,\nthe jar is broken at the spring,\nand the wheel is crushed at the cistern;|Resume remember from1; follow cord read form and four broken objects.
12:7|before the dust returns to the earth as it was,\nand the spirit returns to God who gave it.|Retain two returns and spirit/breath ambiguity in note.
12:8|“Breath of breaths,” says Qohelet.\n“Everything is breath.”|Match opening hevel refrain and narrator’s attribution.
12:9|Besides being wise, Qohelet taught the people knowledge. He weighed, investigated, and arranged many proverbs.|Retain three editorial activities and public teaching.
12:10|Qohelet sought words that would give delight, and words of truth written with integrity.|Keep pleasing speech joined to truthful writing.
12:11|The words of the wise are like goads, and collected sayings like firmly planted nails, given by one shepherd.|Keep goads/nails and one shepherd without capitalizing an interpretation.
12:12|Beyond these, my son, be warned: there is no end to making many books, and much study wears out the body.|Retain son address and bodily cost of study.
12:13|The end of the matter, now that all has been heard: fear God and keep his commandments, for this concerns everyone.|Render all-human phrase inclusively, note duty/whole alternative.
12:14|God will bring every deed into judgment, including every hidden thing, whether good or evil.|Preserve comprehensive hidden judgment and both moral alternatives.
