2:4|The issue arose because of false brothers who slipped in to spy on the freedom we have in Christ Jesus, so that they might enslave us.|Keeps infiltration, surveillance, freedom, and enslavement.
2:5|We did not yield to them in submission even for an hour, so that the truth of the gospel might remain with you.|Preserves resistance, duration, and protective purpose.
2:6|But from those considered influential—whatever they once were makes no difference to me; God shows no partiality—those influential people added nothing to me.|Keeps Paul's dismissive parenthesis and nonpartiality.
2:7|On the contrary, when they saw that I had been entrusted with the gospel for the uncircumcised, just as Peter had for the circumcised—|Preserves the two mission fields and entrusted gospel.
2:8|for the one who worked through Peter for an apostleship to the circumcised also worked through me for the Gentiles—|Keeps shared divine agency and distinct missions.
2:9|and when James, Cephas, and John, who were considered pillars, recognized the grace given to me, they gave Barnabas and me the right hand of fellowship: we would go to the Gentiles, and they to the circumcised.|Preserves names, perceived status, recognition, agreement, and destinations.
2:10|They asked only that we remember the poor—the very thing I was also eager to do.|Keeps the sole request and Paul's eagerness.
2:11|But when Cephas came to Antioch, I opposed him to his face, because he stood condemned.|Preserves source name, place, public confrontation, and judgment.
2:12|For before certain people came from James, he used to eat with Gentiles. But when they came, he drew back and separated himself because he feared those of the circumcision.|Keeps chronology, table fellowship, withdrawal, and fear.
2:13|And the rest of the Jews joined him in hypocrisy, so that even Barnabas was led astray by their hypocrisy.|Preserves group identities and hypocrisy's influence.
2:14|But when I saw that they were not walking straight according to the truth of the gospel, I said to Cephas in front of everyone, “If you, though a Jew, live like a Gentile and not like a Jew, how can you compel the Gentiles to live like Jews?”|Keeps public rebuke, identities, conduct, and coercion question.
2:15|We are Jews by birth and not “Gentile sinners,”|Preserves Paul's insider formulation while quotation marks signal the contested label.
2:16|yet we know that a person is not justified by works of the law but through the faithfulness of Jesus Christ. So we too believed in Christ Jesus, so that we might be justified by Christ's faithfulness and not by works of the law, because by works of the law no flesh will be justified.|Preserves all repetitions and renders the genitive as Christ's faithfulness while noting human believing.
2:17|But if, while seeking to be justified in Christ, we ourselves were also found to be sinners, does that make Christ a servant of sin? Absolutely not!|Keeps conditional objection and forceful denial.
2:18|For if I rebuild what I tore down, I demonstrate that I am a transgressor.|Preserves construction metaphor and self-indictment.
2:19|For through the law I died to the law so that I might live to God. I have been crucified with Christ.|Keeps paradox, purpose, and co-crucifixion.
2:20|It is no longer I who live, but Christ lives in me. The life I now live in the flesh, I live by the faithfulness of the Son of God, who loved me and gave himself for me.|Preserves embodied life and again renders the genitive as the Son's faithfulness.
2:21|I do not set aside God's grace, for if righteousness comes through the law, then Christ died for nothing.|Keeps the stark consequence.
3:1|O foolish Galatians! Who bewitched you? Before your eyes Jesus Christ was publicly portrayed as crucified.|Retains direct rebuke, bewitching image, and public portrayal.
3:2|I want to learn only this from you: did you receive the Spirit by works of the law, or by hearing with faith?|Keeps the single diagnostic question and contrast.
3:3|Are you so foolish? Having begun by the Spirit, are you now being completed by the flesh?|Preserves beginning/completion and Spirit/flesh contrasts.
3:4|Did you experience so much in vain—if it really was in vain?|Keeps the verb's suffer/experience range and final qualification.
3:5|So does the one who supplies the Spirit to you and works miracles among you do so by works of the law, or by hearing with faith?|Preserves present divine action and repeated contrast.
3:6|Just as “Abraham believed God, and it was credited to him as righteousness.”|Keeps the scriptural wording and accounting image.
3:7|Know, then, that those who belong to faith are Abraham's children.|Preserves kinship claim without male-only English.
3:8|And Scripture, foreseeing that God would justify the Gentiles by faith, announced the gospel beforehand to Abraham: “All the nations will be blessed in you.”|Keeps Scripture personified and promise scope.
3:9|So those who belong to faith are blessed together with faithful Abraham.|Preserves repeated faith word and shared blessing.
3:10|For all who rely on works of the law are under a curse, because it is written, “Cursed is everyone who does not continue in everything written in the book of the law, to do it.”|Keeps universal scope and full quotation demand.
3:11|Now it is clear that no one is justified before God by the law, because “the righteous one will live by faith.”|Preserves conclusion and scriptural reason.
3:12|But the law does not operate by faith; instead, “The one who does these things will live by them.”|Keeps contrast and quotation.
3:13|Christ redeemed us from the curse of the law by becoming a curse for us, because it is written, “Cursed is everyone who hangs on a tree,”|Preserves redemption, substitution, curse, and tree image.
3:14|so that in Christ Jesus Abraham's blessing might come to the Gentiles, so that we might receive the promised Spirit through faith.|Keeps double purpose and promise.
3:15|Brothers and sisters, I speak in human terms: even a human covenant, once ratified, cannot be annulled or supplemented by anyone.|Preserves human analogy and legal actions.
3:16|Now the promises were spoken to Abraham and to his offspring. It does not say, “and to offsprings,” as referring to many, but as to one: “and to your offspring,” who is Christ.|Keeps Paul's singular/plural argument and collective wordplay.
3:17|What I mean is this: the law, which came four hundred thirty years later, does not annul a covenant previously ratified by God and so cancel the promise.|Preserves exact number, chronology, and legal consequence.
3:18|For if the inheritance comes by the law, it no longer comes by promise. But God graciously gave it to Abraham through a promise.|Keeps inheritance contrast and grace verb.
3:19|Why, then, the law? It was added because of transgressions, until the offspring to whom the promise had been made would come. It was arranged through angels by the hand of a mediator.|Preserves purpose ambiguity, duration, angels, and mediator.
3:20|Now a mediator is not for one party alone, but God is one.|Keeps the compressed and difficult contrast.
3:21|Is the law, then, opposed to God's promises? Absolutely not! For if a law had been given that could impart life, righteousness would indeed have come by the law.|Preserves question, denial, and unreal condition.
3:22|But Scripture imprisoned everything under sin, so that the promise by the faithfulness of Jesus Christ might be given to those who believe.|Keeps confinement image, universal scope, Christ's faithfulness, and believing recipients.
3:23|Before this faith came, we were held under guard by the law, imprisoned until the coming faith would be revealed.|Preserves guarded imprisonment and temporal movement.
3:24|Thus the law became our guardian until Christ, so that we might be justified by faith.|Renders the household supervisor rather than modern classroom teacher.
3:25|But now that faith has come, we are no longer under a guardian.|Keeps temporal conclusion and household image.
3:26|For all of you are God's sons through faith in Christ Jesus.|Retains the gendered inheritance status of sons while addressing all.
3:27|For all of you who were baptized into Christ have clothed yourselves with Christ.|Keeps baptism and clothing image.
3:28|There is no Jew or Greek, there is no enslaved or free person, there is no male and female, for all of you are one in Christ Jesus.|Preserves actual enslaved status, creation echo, and unity.
3:29|And if you belong to Christ, then you are Abraham's offspring, heirs according to promise.|Keeps belonging, kinship, and inheritance.
4:1|What I mean is that as long as an heir is a minor, he differs in no way from an enslaved person, though he is owner of everything.|Preserves ancient household status, gendered heir, and paradox.
4:2|Instead, he is under guardians and estate managers until the date set by his father.|Keeps household roles and paternal deadline.
4:3|In the same way, when we were minors, we were enslaved under the elemental powers of the world.|Retains real enslavement and the ambiguous cosmic elements/powers.
4:4|But when the fullness of time came, God sent out his Son, born from a woman, born under the law,|Keeps divine sending, human birth, and legal location.
4:5|to redeem those under the law, so that we might receive adoption as sons.|Preserves release and gendered inheritance status.
4:6|And because you are sons, God sent the Spirit of his Son into our hearts, crying, “Abba, Father!”|Keeps shift from you to our, Spirit's cry, and Aramaic address.
4:7|So you are no longer enslaved but a son; and if a son, then also an heir through God.|Preserves singular address and status change.
4:8|But formerly, when you did not know God, you were enslaved to beings that by nature are not gods.|Keeps past condition and denial of divine nature.
4:9|But now that you know God—or rather, are known by God—how can you turn back again to the weak and impoverished elemental powers? Do you want to be enslaved to them all over again?|Preserves Paul's correction and renewed enslavement question.
4:10|You carefully observe days and months and seasons and years.|Keeps the fourfold calendar list.
4:11|I fear for you that perhaps I have labored over you in vain.|Preserves relational fear and labor.
4:12|Become as I am, because I also became as you are, brothers and sisters—I plead with you. You did me no wrong.|Keeps mutual identification, appeal, and transition.
4:13|You know that it was because of a bodily weakness that I first proclaimed the gospel to you.|Names bodily weakness without diagnosing it.
4:14|Although my bodily condition was a trial for you, you did not despise or spit at me. Instead, you welcomed me as an angel of God, as Christ Jesus.|Keeps disability-like stigma, rejection verbs, and extraordinary welcome.
4:15|Where, then, is that sense of blessing you had? For I testify that, if possible, you would have torn out your eyes and given them to me.|Retains violent hyperbole without inferring an eye illness.
4:16|So have I become your enemy by telling you the truth?|Keeps the direct relational question.
4:17|Those people are zealous for you, but not for a good purpose. They want to shut you out so that you will be zealous for them.|Preserves manipulation through exclusion and attention.
4:18|Now it is good to be sought eagerly for a good purpose at all times, and not only when I am present with you.|Keeps wordplay and presence contrast.
4:19|My children, for whom I am again in labor pains until Christ is formed in you,|Preserves Paul's maternal birth image and unfinished sentence.
4:20|I wish I could be present with you now and change my tone, because I am perplexed about you.|Keeps desire, vocal change, and uncertainty.
4:21|Tell me, you who want to be under the law: do you not listen to the law?|Preserves law's two senses and challenging question.
4:22|For it is written that Abraham had two sons, one by the enslaved woman and one by the free woman.|Retains gender and actual enslaved/free status.
4:23|The one by the enslaved woman was born according to the flesh, but the one by the free woman through promise.|Keeps birth and promise contrast.
4:24|These things are being interpreted allegorically, for these women represent two covenants. One is from Mount Sinai, bearing children into slavery; this is Hagar.|Preserves Paul's stated allegory, geography, and slavery.
4:25|Now Hagar is Mount Sinai in Arabia and corresponds to the present Jerusalem, for she is enslaved with her children.|Keeps difficult identification, location, and correspondence.
4:26|But the Jerusalem above is free, and she is our mother.|Preserves female city image and kinship.
4:27|For it is written, “Rejoice, barren woman who does not give birth; break out and cry aloud, woman who has no labor pains, because the deserted woman's children are more numerous than those of the woman who has a husband.”|Keeps all gendered imagery and comparative quotation.
4:28|Now you, brothers and sisters, are children of promise, like Isaac.|Preserves community's comparison with Isaac.
4:29|But just as then the one born according to the flesh persecuted the one born according to the Spirit, so it is now.|Keeps persecution and temporal analogy.
4:30|But what does Scripture say? “Drive out the enslaved woman and her son, for the son of the enslaved woman will certainly not inherit with the son of the free woman.”|Retains the harsh expulsion quotation and status terms.
4:31|Therefore, brothers and sisters, we are not children of the enslaved woman, but of the free woman.|Keeps the allegorical conclusion and community identity.
5:1|For freedom Christ set us free. Stand firm, then, and do not be held again under a yoke of slavery.|Preserves emphatic freedom, command, and yoke image.
5:2|Look, I, Paul, tell you that if you are circumcised, Christ will be of no benefit to you.|Keeps personal emphasis and conditional warning.
5:3|Again I testify to every man who is circumcised that he is obligated to do the whole law.|Retains male specificity and total obligation.
5:4|You who seek to be justified by the law have been severed from Christ; you have fallen away from grace.|Keeps severing wordplay and grace contrast.
5:5|For through the Spirit, by faith, we eagerly await the hope of righteousness.|Preserves Spirit, faith, hope, and waiting.
5:6|For in Christ Jesus neither circumcision nor uncircumcision accomplishes anything, but faith working through love does.|Keeps bodily statuses and active faith/love relation.
5:7|You were running well. Who cut in on you and kept you from obeying the truth?|Preserves race image and personal interference.
5:8|That persuasion does not come from the one who calls you.|Keeps calling contrast and terse judgment.
5:9|A little yeast leavens the whole batch of dough.|Retains proverbial image and total effect.
5:10|I am confident about you in the Lord that you will think no differently. But the one troubling you will bear the judgment, whoever that person may be.|Preserves confidence, anonymity, and accountability.
5:11|But as for me, brothers and sisters, if I still proclaim circumcision, why am I still persecuted? In that case, the offense of the cross has been abolished.|Keeps counterfactual logic, persecution, and scandal.
5:12|I wish those who are unsettling you would go all the way and castrate themselves!|Preserves Paul's harsh bodily wordplay rather than euphemizing it.
5:13|For you were called to freedom, brothers and sisters. Only do not use freedom as an opportunity for the flesh; instead, through love serve one another as enslaved people.|Keeps freedom and voluntary enslavement in deliberate tension.
5:14|For the whole law is fulfilled in one word: “You shall love your neighbor as yourself.”|Preserves wholeness, fulfillment, and quotation.
5:15|But if you bite and devour one another, watch out that you are not consumed by one another.|Retains violent animal imagery and reciprocal destruction.
5:16|But I say: walk by the Spirit, and you will certainly not carry out the desire of the flesh.|Keeps movement image and strong negation.
5:17|For the flesh desires what is against the Spirit, and the Spirit what is against the flesh. These oppose each other, so that you do not do whatever you want.|Preserves mutual opposition and resulting constraint.
5:18|But if you are led by the Spirit, you are not under the law.|Keeps conditional leadership and legal conclusion.
5:19|Now the works of the flesh are obvious: sexual immorality, impurity, debauchery,|Preserves opening items and continuation.
5:20|idolatry, sorcery, hostilities, strife, jealousy, fits of anger, selfish ambitions, divisions, factions,|Keeps the full social and religious catalogue.
5:21|envy, drunkenness, wild parties, and things like these. I warn you, as I warned you before, that those who practice such things will not inherit God's kingdom.|Preserves continuing category, prior warning, practice, and inheritance.
5:22|But the fruit of the Spirit is love, joy, peace, patience, kindness, goodness, faithfulness,|Keeps singular fruit and the first seven qualities.
5:23|gentleness, and self-control. There is no law against such things.|Completes the list and legal conclusion.
5:24|Now those who belong to Christ Jesus have crucified the flesh with its passions and desires.|Retains violent crucifixion image and embodied impulses.
5:25|If we live by the Spirit, let us also keep in step with the Spirit.|Keeps life and ordered-walking relation.
5:26|Let us not become conceited, provoking one another and envying one another.|Preserves three communal dangers and repetition.
6:1|Brothers and sisters, even if someone is caught in some trespass, you who are spiritual should restore that person in a spirit of gentleness, watching yourself so that you too are not tempted.|Keeps restoration, gentleness, and self-scrutiny.
6:2|Carry one another's burdens, and in this way you will fulfill the law of Christ.|Preserves mutual burden-bearing and fulfillment.
6:3|For if anyone thinks he is something when he is nothing, he deceives himself.|Keeps inflated self-assessment and self-deception.
6:4|But each person should test their own work, and then the reason for boasting will concern themselves alone and not the other person,|Preserves self-examination and noncomparative boasting.
6:5|for each person will carry their own load.|Keeps personal responsibility alongside shared burdens.
6:6|The one being taught the word should share every good thing with the one who teaches.|Preserves material/general sharing and reciprocal roles.
6:7|Do not be deceived: God is not mocked. For whatever a person sows, that is also what the person will reap.|Keeps warning and sow/reap correspondence.
6:8|The one who sows for their own flesh will reap decay from the flesh, but the one who sows for the Spirit will reap eternal life from the Spirit.|Preserves agents, sources, and contrasting harvests.
6:9|Let us not grow weary in doing good, for at the proper time we will reap if we do not give up.|Keeps endurance and harvest promise.
6:10|Therefore, as we have opportunity, let us work for the good of everyone, and especially for those who belong to the household of faith.|Preserves universal good and special household care.
6:11|See what large letters I write to you with my own hand!|Keeps visual size and personal handwriting.
6:12|Those who want to make a good showing in the flesh are the ones compelling you to be circumcised, only so that they will not be persecuted for Christ's cross.|Preserves bodily display, coercion, and motive.
6:13|For even those who are circumcised do not themselves keep the law, but they want you to be circumcised so that they may boast in your flesh.|Keeps hypocrisy and bodily boasting.
6:14|But may I never boast except in the cross of our Lord Jesus Christ, through which the world has been crucified to me and I to the world.|Preserves reciprocal crucifixion and sole boast.
6:15|For neither circumcision nor uncircumcision is anything, but new creation is.|Keeps bodily statuses and terse creation alternative.
6:16|Peace and mercy be upon all who follow this rule, and upon the Israel of God.|Preserves the conjunction and distinct but debated referent.
6:17|From now on let no one cause me trouble, for I carry the marks of Jesus on my body.|Retains bodily scars as marks of belonging.
6:18|The grace of our Lord Jesus Christ be with your spirit, brothers and sisters. Amen.|Keeps grace, communal spirit, kinship, and Amen.
