17:22|F2|David left his load with the keeper of the supplies and ran to the battle line to greet his brothers.|Distinguishes the supply keeper from the earlier shepherd.
17:23|F2|As he spoke with them, the champion came up from the Philistine ranks—Goliath, the Philistine from Gath. He repeated his challenge, and David heard it.|Follows qere ranks and retains repeated identification and David’s hearing.
17:24|F2|Whenever the Israelites saw the man, they fled from him in terror.|Renders collective Israelite men naturally while retaining flight.
17:25|F3|The Israelites were saying, “Have you seen this man coming up? He comes to defy Israel. The king will make the man who kills him very rich, give him his daughter, and free his father’s household from obligations in Israel.”|Preserves reported rewards and qualifies the undefined household exemption in a note.
17:26|F2|David asked the men standing near him, “What will be done for the man who kills this Philistine and removes Israel’s disgrace? Who is this uncircumcised Philistine, that he should defy the ranks of the living God?”|Keeps David’s reward question, covenant marker and living-God challenge together.
17:27|F2|They repeated what they had said about the reward for the man who killed him.|Preserves repeated response without inventing a second reward list.
17:28|F2|His oldest brother Eliab heard him talking with the men and grew angry. “Why have you come down here? Who did you leave those few sheep with in the wilderness? I know your arrogance and your wicked heart. You came down to watch the battle!”|Keeps Eliab’s accusations as his words and retains the belittling few sheep.
17:29|F3|David answered, “What have I done now? Can I not ask a question?”|Renders the terse word/question idiom; alternative force remains in the note.
17:30|F2|He turned away to someone else and asked the same thing. The people answered as before.|Retains the repeated inquiry and answer without adding David’s motive.
17:31|F2|What David said was overheard and reported to Saul, who sent for him.|Clarifies the passive report and Saul’s agency.
17:32|F2|David told Saul, “Let no one lose heart because of him. Your servant will go and fight this Philistine.”|Retains heart idiom and David’s self-designation as servant.
17:33|F2|Saul answered, “You cannot go and fight this Philistine. You are only a boy, and he has been a warrior since he was young.”|Keeps the pointed comparison of youth with lifelong fighting experience.
17:34|F2|David said, “Your servant has tended his father’s flock. When a lion or a bear came and carried off a sheep,|Preserves the shepherd’s recurring experience and carries the conditional narrative onward.
17:35|F3|I went after it, struck it, and rescued the sheep from its mouth. If it turned on me, I caught it by the beard, struck it, and killed it.|Retains the unusual beard image and all actions in the rescue.
17:36|F2|Your servant has killed both lion and bear. This uncircumcised Philistine will be like one of them, because he has defied the ranks of the living God.”|Preserves both animals, repeated defiance and the comparison.
17:37|F2|David added, “The LORD rescued me from the paw of the lion and the paw of the bear. He will rescue me from this Philistine’s hand.” Saul said, “Go, and may the LORD be with you.”|Preserves repeated rescue and hand/paw imagery with an audible speaker change.
17:38|F2|Saul dressed David in his own gear. He put a bronze helmet on his head and fitted him with armor.|Keeps Saul’s personal gear and the sequence of dressing.
17:39|F2|David strapped Saul’s sword over the gear and tried to walk, for he had never tested it. “I cannot walk in this,” he told Saul. “I have not tried it before.” So David took it off.|Preserves repeated lack of testing without asserting armor weight as the cause.
17:40|F2|He took his staff and chose five smooth stones from the wadi, putting them in his shepherd’s bag, in its pouch. With his sling in hand, he approached the Philistine.|Keeps five stones, wadi and equipment; does not modernize sling into slingshot.
17:41|F2|The Philistine kept coming closer to David, with his shield-bearer in front.|Retains continuing approach and shield-bearer position.
17:42|F2|He looked David over and despised him: he was just a boy, ruddy and handsome.|Preserves contempt and the source’s explicit description of appearance.
17:43|F2|The Philistine said to David, “Am I a dog, that you come at me with sticks?” Then he cursed David by his gods.|Keeps the dog insult, plural sticks and divine invocation as reported speech.
17:44|F2|“Come here,” he said, “and I will give your flesh to the birds of the sky and the beasts of the field!”|Preserves the bodily threat and both animal groups.
17:45|F2|David answered, “You come at me with sword, spear, and javelin. I come at you in the name of the LORD of Armies, the God of Israel’s ranks, whom you have defied.|Keeps three weapons and the repeated defiance against divine authority.
17:46|F2|Today the LORD will hand you over to me. I will strike you down and cut off your head. Today I will give the bodies of the Philistine army to the birds of the sky and the beasts of the earth. Then the whole earth will know that Israel has a God.|Retains beheading, corpses and worldwide recognition without softening violence.
17:47|F2|Everyone gathered here will know that the LORD does not save by sword or spear. The battle belongs to the LORD, and he will hand you over to us.”|Preserves contrast with weapons and movement from singular opponent to plural enemies.
17:48|F2|As the Philistine moved forward to meet him, David hurried toward the battle line and ran to meet the Philistine.|Keeps David’s speed against the opponent’s advance.
17:49|F2|David reached into his bag, took a stone, and slung it. It struck the Philistine in the forehead and sank in. He fell facedown to the ground.|Retains the stone sinking into the forehead and direction of collapse.
17:50|F3|So David overpowered the Philistine with a sling and a stone. He struck him down and killed him, though David had no sword in his hand.|Keeps the summary death statement without harmonizing it with verse 51.
17:51|F3|David ran and stood over him. He took the Philistine’s sword, drew it from its sheath, and killed him, cutting off his head with it. When the Philistines saw that their champion was dead, they fled.|Retains repeated killing and beheading rather than silently rewriting the sequence.
17:52|F3|The men of Israel and Judah rose with a shout and pursued the Philistines as far as the entrance to the valley and the gates of Ekron. Philistine bodies lay along the road to Shaaraim, all the way to Gath and Ekron.|Keeps the pinned valley reading and named route; textual question noted.
17:53|F2|After chasing the Philistines, the Israelites returned and plundered their camps.|Distinguishes pursuit from subsequent plunder.
17:54|F3|David took the Philistine’s head to Jerusalem and put his weapons in his own tent.|Retains Jerusalem without supplying an unrecorded date or harmonization.
17:55|F3|When Saul had seen David going out to face the Philistine, he asked his army commander Abner, “Whose son is that young man, Abner?” “As you live, Your Majesty, I do not know,” Abner replied.|Marks the narrative’s return to the earlier moment and preserves the father question.
17:56|F2|The king said, “Find out whose son the young man is.”|Keeps the repeated inquiry without explaining away the recognition problem.
17:57|F2|When David returned from killing the Philistine, Abner took him to Saul. David still held the Philistine’s head.|Keeps the head in David’s hand as he is presented.
17:58|F2|Saul asked, “Whose son are you, young man?” David answered, “I am the son of your servant Jesse of Bethlehem.”|Retains the precise familial answer and servant designation.
18:1|F2|When David finished speaking with Saul, Jonathan’s life became bound to David’s life, and Jonathan loved him as himself.|Preserves the binding of lives and unqualified love, without assigning a modern relationship category.
18:2|F2|Saul kept David with him that day and would not let him return to his father’s house.|Makes Saul’s control and denied return explicit.
18:3|F2|Jonathan made a covenant with David because he loved him as himself.|Keeps covenant and the repeated reason of love.
18:4|F2|Jonathan took off the robe he was wearing and gave it to David, along with his gear, his sword, his bow, and his belt.|Retains every transferred item without adding a formal abdication claim.
18:5|F2|David succeeded wherever Saul sent him. Saul put him in charge of the fighting men, and this pleased all the people, including Saul’s servants.|Uses success for prudent action here while keeping the public and court responses.
18:6|F3|As they returned, when David came back from killing the Philistine, women came out from all Israel’s towns to meet King Saul. They sang and danced joyfully, with tambourines and other instruments.|Retains women meeting Saul and qualifies the uncertain instrument by a note.
18:7|F2|As they celebrated, the women answered one another:\n“Saul has struck down his thousands,\nand David his tens of thousands.”|Keeps responsive poetry, qere thousands and the asymmetric praise.
18:8|F2|Saul was furious. The song displeased him, and he said, “They have given David tens of thousands, but me only thousands. What is left for him but the kingdom?”|Keeps Saul’s attribution language and fear of kingship.
18:9|F2|From that day on, Saul kept a suspicious eye on David.|Renders the qere eyeing idiom while preserving the eye image.
18:10|F3|The next day a harmful spirit from God rushed upon Saul, and he prophesied inside the house. David was playing as he did each day, and Saul had a spear in his hand.|Retains the same prophesying verb rather than silently diagnosing Saul; contextual ambiguity noted.
18:11|F2|Saul hurled the spear, saying, “I will pin David to the wall!” But David escaped him twice.|Keeps Saul’s expressed intent and the surprising twice without reconstruction.
18:12|F2|Saul feared David because the LORD was with David but had departed from Saul.|Makes both names explicit to prevent reversed referents.
18:13|F2|So Saul removed David from his presence and made him commander of a thousand. David led the troops out and brought them back.|Keeps removal, rank and the going-out/coming-in leadership image.
18:14|F2|David succeeded in all he did, and the LORD was with him.|Preserves the paired success and divine presence.
18:15|F2|Seeing David’s great success, Saul became afraid of him.|Keeps the intensified fear as Saul’s response.
18:16|F2|But all Israel and Judah loved David, because he led them out and brought them back.|Repeats the leadership image and public love against Saul’s fear.
18:17|F2|Saul told David, “Here is my older daughter Merab. I will give her to you as your wife. Only be a brave warrior for me and fight the LORD’s battles.” Saul was thinking, “Let the Philistines’ hand strike him, not mine.”|Distinguishes public offer from Saul’s private plan, retaining divine-battle rhetoric.
18:18|F3|David answered, “Who am I, and what is my family, my father’s clan in Israel, that I should become the king’s son-in-law?”|Uses kinship reading of the difficult life/family phrase, flagged in a note.
18:19|F2|But when the time came to give Saul’s daughter Merab to David, she was given as wife to Adriel of Meholah.|Preserves passive transfer and identifies the actual husband.
18:20|F2|Saul’s daughter Michal loved David. When Saul was told, he was pleased.|Keeps Michal as the subject of love rather than reducing her to Saul’s scheme.
18:21|F3|“I will give her to him,” Saul thought. “She can be a snare for him, so the Philistines’ hand will strike him.” He told David, “Now you have a second chance to become my son-in-law.”|Keeps snare and hand imagery; second-chance rendering of the difficult in-two phrase is noted.
18:22|F2|Saul ordered his servants, “Speak to David privately. Say, ‘The king delights in you, and all his servants love you. Become the king’s son-in-law now.’”|Makes the instructed private persuasion and embedded speech clear.
18:23|F2|When Saul’s servants repeated this to David, he said, “Do you think becoming the king’s son-in-law is a small thing? I am poor and of little standing.”|Preserves the contrast between royal marriage and David’s means and status.
18:24|F2|The servants reported David’s words to Saul.|Keeps the reporting step without invented dialogue.
18:25|F3|Saul said, “Tell David, ‘The king wants no bride-price except a hundred Philistine foreskins, to take vengeance on his enemies.’” Saul planned to make David fall into Philistine hands.|Retains the bodily demand and the narrator’s exposure of Saul’s intent.
18:26|F2|His servants told David, and David was pleased to become the king’s son-in-law. Before the allotted days were over,|Carries the unfinished temporal clause into the next verse.
18:27|F3|David went out with his men and killed two hundred Philistines. He brought their foreskins and presented the full number to the king, so he could become his son-in-law. Saul gave him his daughter Michal as his wife.|Preserves two hundred against the demand for one hundred and the explicit mutilation.
18:28|F2|Saul saw and knew that the LORD was with David and that his daughter Michal loved him.|Keeps both grounds for Saul’s recognition.
18:29|F2|He became still more afraid of David and remained his enemy for the rest of his days.|Preserves the escalation and enduring enmity.
18:30|F2|Whenever the Philistine commanders went out to battle, David succeeded more than all Saul’s other servants. His name became highly honored.|Keeps repeated campaigning, comparative success and name/standing.
19:1|F2|Saul told his son Jonathan and all his servants to kill David. But Jonathan delighted greatly in David,|Preserves the open killing order and Jonathan’s contrasting attachment.
19:2|F2|so he warned him, “My father Saul is trying to kill you. Be on your guard tomorrow morning. Find a hiding place and stay out of sight.|Makes the warning’s speaker and intended hiding time clear.
19:3|F2|I will go out and stand beside my father in the field where you are. I will speak to him about you, find out what I can, and let you know.”|Keeps the field rendezvous and promise to report without invented signals.
19:4|F2|Jonathan spoke well of David to his father Saul: “The king must not sin against his servant David. David has not sinned against you; what he has done has helped you greatly.|Retains repeated sin language and Jonathan’s respectful third-person address.
19:5|F2|He took his life in his hands and struck down the Philistine. The LORD brought great deliverance to all Israel. You saw it and rejoiced. Why sin against innocent blood by killing David for no reason?”|Preserves life-in-hand and innocent-blood images with the challenge to unjust killing.
19:6|F2|Saul listened to Jonathan’s voice and swore, “As the LORD lives, David will not be put to death.”|Keeps hearing the voice and the oath that later conduct contradicts.
19:7|F2|Jonathan called David and told him everything. Then he brought David to Saul, and David served in his presence as before.|Clarifies restored court service without asserting permanent safety.
19:8|F2|War broke out again. David went out against the Philistines and struck them a heavy blow, and they fled from him.|Keeps renewed war and Philistine flight.
19:9|F3|A harmful spirit from the LORD came upon Saul as he sat at home with his spear in his hand. David was playing,|Preserves the troubling divine attribution and simultaneous actions.
19:10|F2|and Saul tried to pin him to the wall with the spear. David slipped away, and Saul drove the spear into the wall. David fled and escaped that night.|Makes the unsuccessful attack and actual point of impact explicit.
19:11|F2|Saul sent messengers to watch David’s house and kill him in the morning. Michal, David’s wife, warned him, “If you do not escape tonight, you will be dead tomorrow.”|Preserves Michal’s active warning and the contrasting night/morning timing.
19:12|F2|Michal lowered David through the window. He left, fled, and escaped.|Keeps Michal’s rescue and the narrative’s triple escape movement.
19:13|F3|She took the teraphim and laid it on the bed, put a covering of goats’ hair at its head, and covered it with a garment.|Preserves the household sacred object and uncertain headpiece without inventing a mannequin.
19:14|F2|When Saul sent messengers to take David, she said, “He is sick.”|Keeps the claim as Michal’s speech.
19:15|F2|Saul sent the messengers back to see David: “Bring him to me on the bed so I can kill him.”|Preserves Saul’s command to carry the supposed sick man to his death.
19:16|F3|The messengers came in. There was the teraphim on the bed, with the goats’ hair at its head!|Keeps the discovery and repeated disguise details.
19:17|F3|Saul asked Michal, “Why did you deceive me like this and let my enemy escape?” Michal answered, “He told me, ‘Let me go. Why should I kill you?’”|Retains her reported threat as her account, without turning it into narrated fact.
19:18|F2|David fled and escaped to Samuel at Ramah. He told him everything Saul had done to him. Then he and Samuel went to stay at Naioth.|Keeps Samuel informed and follows the qere place name.
19:19|F2|Saul was told, “David is at Naioth in Ramah.”|Retains precise reported location.
19:20|F2|He sent messengers to seize David. When they saw the band of prophets prophesying, with Samuel standing over them, God’s Spirit came upon Saul’s messengers, and they too prophesied.|Makes the messengers the contextual plural seers and preserves shared prophetic action.
19:21|F2|Saul heard about it and sent other messengers. They too prophesied. He sent a third group, and they too prophesied.|Keeps all three missions and the meaningful repeated result.
19:22|F2|Then Saul himself went to Ramah. At the large cistern in Secu he asked, “Where are Samuel and David?” Someone answered, “At Naioth in Ramah.”|Retains cistern and place names while identifying the unnamed response modestly.
19:23|F2|He set out for Naioth in Ramah, but God’s Spirit came upon him too. He kept walking and prophesying until he reached Naioth in Ramah.|Preserves repeated place name and continuing action.
19:24|F3|He too stripped off his clothes and prophesied before Samuel. He lay naked all that day and all that night. That is why people say, “Is Saul among the prophets too?”|Keeps nakedness and duration without claiming a clinical condition or explaining the proverb away.
20:1|F2|David fled from Naioth in Ramah and came to Jonathan. “What have I done?” he asked. “What is my guilt? How have I sinned against your father, that he is seeking my life?”|Preserves the three questions and life-seeking idiom.
20:2|F2|Jonathan answered, “Never! You will not die. My father does nothing, great or small, without telling me. Why would he hide this from me? It cannot be.”|Follows qere does-not and keeps Jonathan’s denial as his understanding.
20:3|F2|But David swore again: “Your father knows very well that I have found favor with you. He thinks, ‘Jonathan must not know; it would grieve him.’ Yet as the LORD lives, and as you live, there is only a step between me and death.”|Keeps David’s account of Saul’s thought, double oath and step image.
20:4|F2|Jonathan said, “Whatever you want, I will do for you.”|Renders the soul’s request in natural direct speech.
20:5|F2|David said, “Tomorrow is the new moon, and I am expected to sit and eat with the king. Let me go and hide in the field until the evening of the third day.|Preserves new moon and third-day timing without normalizing the calendar.
20:6|F2|If your father notices I am missing, say, ‘David urgently asked my permission to hurry to his hometown, Bethlehem. His whole clan has its annual sacrifice there.’|Keeps the proposed cover story clearly within David’s instructions.
20:7|F2|If he says, ‘Good,’ your servant is safe. But if he becomes furious, you will know he has resolved to harm me.|Preserves the contrasting signs and resolved harm.
20:8|F2|Show steadfast love to your servant, for you brought me into a covenant with you before the LORD. If I am guilty, kill me yourself. Why hand me over to your father?”|Retains covenant, steadfast love and David’s stark alternative.
20:9|F2|Jonathan answered, “Never! If I learn that my father has resolved to harm you, would I not tell you?”|Keeps the rhetorical question and assurance rather than a claim about Saul’s innocence.
20:10|F3|David asked, “Who will tell me if your father answers you harshly?”|Takes the compressed or/what construction as a question about communicating a hostile response; noted.
20:11|F2|“Come,” Jonathan said. “Let us go out to the field.” So the two of them went out.|Keeps invitation and its fulfillment together.
20:12|F3|Jonathan said to David, “By the LORD, the God of Israel! I will sound out my father about this time tomorrow or the next day. If he is well disposed toward David, will I not send word and tell you?|Retains oath opening, uncertain tomorrow/third-day phrasing and third-person David.
20:13|F2|May the LORD do this to Jonathan, and more, if my father intends you harm and I fail to tell you and send you away safely. May the LORD be with you as he was with my father.|Unfolds the compressed self-curse while retaining its unnamed penalty and former presence with Saul.
20:14|F3|If I am still alive, show me the LORD’s steadfast love, so that I do not die.|Preserves life/death request and steadfast love; difficult negatives noted.
20:15|F2|Never cut off your steadfast love from my house, even when the LORD cuts off every one of David’s enemies from the face of the ground.”|Keeps the cut-off repetition and enduring family obligation.
20:16|F3|So Jonathan made a covenant with David’s house: “May the LORD call David’s enemies to account.”|Preserves the difficult reference to David’s enemies without silently substituting David.
20:17|F2|Jonathan had David swear again because of his love for him; he loved David as his own life.|Retains the repeated oath and unqualified intensity of love.
20:18|F2|Jonathan told him, “Tomorrow is the new moon. You will be missed because your seat will be empty.|Connects missing person and missing seat.
20:19|F3|On the third day, go far down to the place where you hid when this affair began, and stay beside the Ezel stone.|Retains third-day instruction and difficult occasion/place wording, flagged for review.
20:20|F2|I will shoot three arrows beside it, as though aiming at a target.|Preserves three arrows and apparent target practice.
20:21|F2|Then I will send the boy: ‘Go and find the arrows.’ If I call to him, ‘The arrows are on this side of you; pick them up,’ come back. As the LORD lives, you are safe; there is no danger.|Makes the coded safe instruction distinguishable from its meaning for David.
20:22|F2|But if I tell the boy, ‘The arrows are beyond you,’ go away, for the LORD has sent you away.|Preserves the alternate signal and Jonathan’s divine interpretation.
20:23|F2|As for what you and I have spoken, the LORD stands between us forever.”|Keeps the LORD between the partners as enduring witness without adding legal mechanisms.
20:24|F2|David hid in the field. When the new moon came, the king sat down to eat.|Preserves the sequence and qere meal construction.
20:25|F3|The king took his usual seat beside the wall. Jonathan stood up, and Abner sat beside Saul. David’s place was empty.|Retains the pinned stood-up reading and seating difficulty rather than changing Jonathan’s position.
20:26|F2|Saul said nothing that day. He thought, “Something has happened. He is not clean—surely he is not clean.”|Retains the repeated ritual-cleanliness inference as Saul’s thought.
20:27|F2|The next day, the second day of the new moon, David’s place was still empty. Saul asked his son Jonathan, “Why has Jesse’s son not come to the meal, yesterday or today?”|Preserves second day, repeated absence and Saul’s son-of-Jesse naming.
20:28|F2|Jonathan answered, “David urgently asked my permission to go to Bethlehem.|Keeps the reported request within Jonathan’s answer.
20:29|F2|He said, ‘Please let me go. We have a clan sacrifice in town, and my brother has ordered me to be there. If I have found favor with you, let me get away and see my brothers.’ That is why he has not come to the king’s table.”|Preserves the expanded explanation and David’s claimed brotherly command as a cover story.
20:30|F3|Saul blazed with anger at Jonathan. “Son of a twisted, rebellious woman!” he said. “Do I not know you have chosen Jesse’s son, to your own shame and the shame of your mother’s nakedness?|Preserves the abusive maternal insult and nakedness rather than replacing them with a sanitized rebuke.
20:31|F2|As long as Jesse’s son lives on the ground, neither you nor your kingdom will be secure. Send for him and bring him to me. He is marked for death!”|Keeps dynastic reasoning and death sentence together.
20:32|F2|Jonathan answered his father Saul, “Why should he be put to death? What has he done?”|Preserves the repeated demand for grounds.
20:33|F2|Saul hurled his spear at Jonathan to strike him. Then Jonathan knew his father had resolved to kill David.|Makes the new target explicit and retains the conclusion about David.
20:34|F3|Jonathan rose from the table in fierce anger. He ate nothing that second day of the new moon, grieving over David because his father had shamed him.|Preserves anger, fasting and grief; the pronoun’s possible referents are noted.
20:35|F2|In the morning Jonathan went out to the field at the time arranged with David, taking a young boy with him.|Retains rendezvous and the boy’s youth.
20:36|F2|He told the boy, “Run and find the arrows I shoot.” As the boy ran, Jonathan shot an arrow beyond him.|Keeps the boy moving before the deliberately overshot arrow.
20:37|F2|When the boy reached the place where Jonathan’s arrow had landed, Jonathan called after him, “Is the arrow not beyond you?”|Preserves the exact danger signal in question form.
20:38|F2|He called again, “Quick! Hurry! Do not stand still!” The boy gathered the arrows and came back to his master.|Keeps urgent triple command and qere plural arrows.
20:39|F2|The boy knew nothing of this. Only Jonathan and David knew what it meant.|Preserves unequal knowledge without adding suspicion.
20:40|F2|Jonathan gave his equipment to the boy and told him, “Go. Take this back to town.”|Keeps removal of the boy before the private farewell.
20:41|F3|After the boy left, David rose from the south side, fell facedown to the ground, and bowed three times. They kissed one another and wept together, David weeping the more.|Retains pinned south, three bows and intimate grief; difficult final expression noted.
20:42|F3|Jonathan said, “Go in peace. We have both sworn in the LORD’s name: ‘The LORD will stand between me and you, and between my offspring and yours, forever.’” Then David got up and left, and Jonathan went into town.|Binds Hebrew 20:42 and 21:1 whole records to the public verse and preserves offspring pledge.
21:1|F2|David came to Nob, to Ahimelech the priest. Ahimelech met him trembling and asked, “Why are you alone, with no one beside you?”|Maps Hebrew 21:2 to public 21:1 and keeps the priest’s fear.
21:2|F2|David told the priest Ahimelech, “The king has charged me with a matter and said, ‘No one must know anything about the mission I am sending you on or the instructions I have given you.’ I have arranged for the young men to meet me at a certain place.|Preserves David’s claimed royal commission as speech, not narrator confirmation.
21:3|F2|Now, what do you have on hand? Give me five loaves, or whatever there is.”|Keeps the specific request and its flexible alternative.
21:4|F2|The priest answered, “I have no ordinary bread, only holy bread—provided the young men have kept themselves from women.”|Retains holy/common distinction and sexual abstinence condition without moralizing it.
21:5|F3|David replied, “Women have been kept from us, as always when I go out. The young men’s vessels are holy even on an ordinary journey. How much more today will their vessels be holy!”|Retains the difficult vessels image and contextual reading of the final clause; alternatives noted.
21:6|F2|So the priest gave him the holy bread. There was no bread there except the bread of the Presence, taken away from before the LORD so that fresh, warm bread could replace it on the day it was removed.|Keeps the sacred name, removal/replacement and warm bread.
21:7|F3|One of Saul’s servants was there that day, detained before the LORD. He was Doeg the Edomite, chief of Saul’s shepherds.|Preserves unexplained detention and source occupation rather than another witness’s title.
21:8|F2|David asked Ahimelech, “Do you have a spear or a sword here? I brought neither my sword nor my gear, because the king’s business was urgent.”|Keeps the urgency claim within David’s speech.
21:9|F2|The priest said, “The sword of Goliath the Philistine, whom you struck down in the Valley of Elah, is here, wrapped in a cloth behind the ephod. Take it if you want it; there is no other here.” David answered, “There is none like it. Give it to me.”|Retains sword history, exact storage and David’s valuation.
21:10|F2|That day David left and fled from Saul to Achish king of Gath.|Keeps the repeated flight and destination king.
21:11|F2|Achish’s servants said to him, “Is this not David, the king of the land? Is he not the one they sing about as they dance:\n‘Saul has struck down his thousands,\nand David his tens of thousands’?”|Keeps their king designation as speech and repeats the earlier song exactly.
21:12|F2|David took these words to heart and became very afraid of Achish king of Gath.|Preserves heart idiom and fear generated by recognition.
21:13|F3|So he changed his behavior before them and acted mad while in their hands. He scratched marks on the gate doors and let saliva run down his beard.|Follows qere scratching and preserves deliberate performance without diagnosing illness.
21:14|F2|Achish said to his servants, “Look at the man! He is mad. Why bring him to me?|Keeps the insulting assessment as Achish’s speech.
21:15|F2|Am I short of madmen, that you bring this fellow to act mad in front of me? Is this man to enter my house?”|Preserves the rhetorical questions and exclusion from the house.
22:1|F2|David left there and escaped to the cave of Adullam. When his brothers and all his father’s household heard, they went down to him there.|Keeps family reunion and named refuge.
22:2|F2|Everyone in distress, everyone in debt, and everyone bitter in spirit gathered around him. He became their leader, with about four hundred men under him.|Retains three repeated social descriptions and approximate number without romanticizing the band.
22:3|F2|From there David went to Mizpeh in Moab. He asked Moab’s king, “Please let my father and mother come and stay with you until I know what God will do for me.”|Preserves both parents and David’s admitted uncertainty.
22:4|F2|He brought them before the king of Moab, and they stayed with him as long as David remained in the stronghold.|Clarifies who stayed with the king and who occupied the stronghold.
22:5|F2|The prophet Gad told David, “Do not stay in the stronghold. Leave and go into Judah.” So David went to the forest of Hereth.|Retains prophetic instruction and exact destination.
22:6|F2|Saul heard that David and his men had been found. He was sitting at Gibeah under the tamarisk on the height, spear in hand, with all his servants standing around him.|Keeps the tree, height and threatening spear; reads ramah here as height.
22:7|F2|Saul said to the servants around him, “Listen, you Benjaminites! Will Jesse’s son give every one of you fields and vineyards? Will he make all of you commanders of thousands and hundreds?|Preserves Saul’s tribal appeal and promised patronage.
22:8|F2|Is that why you have all conspired against me? No one tells me when my son makes a covenant with Jesse’s son. None of you feels sorry for me or tells me that my son has stirred up my servant to lie in wait for me, as he does today.”|Keeps accusations as Saul’s account and preserves his self-pity without diagnosis.
22:9|F3|Doeg the Edomite, who stood with Saul’s servants, answered, “I saw Jesse’s son come to Ahimelech son of Ahitub at Nob.|Retains witness, father and place without adding proof of conspiracy.
22:10|F2|Ahimelech inquired of the LORD for him, gave him provisions, and gave him Goliath the Philistine’s sword.”|Keeps all three reported actions, including the inquiry absent from chapter 21’s narration.
22:11|F2|The king summoned Ahimelech son of Ahitub the priest and all his father’s household, the priests at Nob. They all came to the king.|Preserves the summons extending to the entire priestly household.
22:12|F2|Saul said, “Listen, son of Ahitub.” “Here I am, my lord,” he answered.|Keeps patronymic address and deferential response.
22:13|F2|Saul asked him, “Why have you and Jesse’s son conspired against me? You gave him bread and a sword and inquired of God for him, so he could rise against me and lie in wait, as he does today.”|Distinguishes documented gifts from Saul’s charge of motive by keeping all within speech.
22:14|F3|Ahimelech answered the king, “Who among all your servants is as faithful as David—your son-in-law, obedient to your commands, and honored in your house?|Uses obedience reading of difficult court-service phrase; keeps the priest’s reasons for trust.
22:15|F3|Was today the first time I inquired of God for him? Far be it from me! Do not lay any charge on your servant or any of my father’s household. Your servant knew nothing of all this, great or small.”|Preserves rhetorical denial and claim of ignorance without recasting it as confession.
22:16|F2|The king said, “You must die, Ahimelech—you and all your father’s household.”|Keeps emphatic death sentence and collective scope.
